frame_id;rx_complete;tx_complete;current_skip;camera_send_timestamp;recv_start_timestamp;node_exit_timestamp;original_points;rx_points;tx_points;rx_packets;tx_packets;payload_bytes;reference_size_bytes;data_integrity_pct;internal_throughput_mbs;reference_throughput_mbs;logical_bitrate_mbps;network_bitrate_mbps;reference_bitrate_mbps;tx_duration_ms;active_tx_ms;active_process_ms;cycle_ms;header_wait_ms;total_residency_ms;node_efficiency_pct;cycle_occupancy_pct;camera_node_ms;schedule_delay_ms;inter_arrival_ms;instant_jitter_ms;desynced_jitter_ms;eth_errors;ipv4_errors;udp_errors;nsh_errors;tx_zero_accepts;tx_partial_accepts;tx_resubmit_calls;tx_resubmitted_packets
11;1;1;1;2799.487077;2799.683052;2799.700102;778554;139114;139114;1739;1739;2225824;2225876;100.000;130.610;130.610;534.210;573.430;534.210;17.045;16.374;16.418;58.735;41.685;17.050;96.293;29.029;195.975;32.359;43.448;10.115;4.993;0;0;0;0;0;0;0;0
12;1;1;1;2799.522190;2799.713797;2799.715098;779986;140496;140496;1757;1757;2247936;2247988;100.000;1737.966;1737.966;539.517;579.143;539.517;1.296;0.751;0.799;14.996;13.694;1.301;61.403;8.679;191.607;14.022;30.745;2.589;4.843;0;0;0;0;0;0;0;0
13;1;1;1;2799.553537;2799.749069;2799.765290;780926;142868;142868;1786;1786;2285888;2285940;100.000;141.165;141.165;548.626;588.905;548.626;16.217;15.506;15.549;50.192;33.971;16.221;95.856;32.318;195.532;30.880;35.272;1.939;4.661;0;0;0;0;0;0;0;0
14;1;1;1;2799.586992;2799.779272;2799.780638;782770;144928;144928;1812;1812;2318848;2318900;100.000;1705.414;1705.414;556.536;597.402;556.536;1.361;0.810;0.860;15.348;13.982;1.366;62.987;8.899;192.280;12.895;30.203;3.130;4.566;0;0;0;0;0;0;0;0
15;1;1;1;2799.622851;2799.814070;2799.815455;784474;146044;146044;1826;1826;2336704;2336756;100.000;1687.368;1687.368;560.821;602.004;560.821;1.380;0.609;0.660;34.817;33.432;1.386;47.615;3.980;191.219;14.379;34.797;1.464;4.372;0;0;0;0;0;0;0;0
16;1;1;1;2799.653713;2799.850309;2799.867776;785193;145822;145822;1823;1823;2333152;2333204;100.000;133.840;133.840;559.969;601.083;559.969;17.463;16.631;16.683;52.321;34.854;17.467;95.512;33.384;196.596;33.366;36.239;2.906;4.280;0;0;0;0;0;0;0;0
17;1;1;1;2799.687103;2799.898264;2799.901100;782720;144126;144126;1802;1802;2306016;2306068;100.000;816.200;816.200;553.456;594.097;553.456;2.825;2.110;2.152;33.324;30.488;2.836;75.896;8.509;211.161;33.357;47.955;14.622;4.927;0;0;0;0;0;0;0;0
18;1;1;1;2799.720236;2799.913675;2799.914983;781613;141930;141930;1775;1775;2270880;2270932;100.000;1742.752;1742.752;545.024;585.055;545.024;1.303;0.876;0.924;13.883;12.575;1.308;70.673;9.418;193.439;13.906;15.411;17.922;5.739;0;0;0;0;0;0;0;0
19;1;1;1;2799.753652;2799.950226;2799.967353;780006;139740;139740;1747;1747;2235840;2235892;100.000;130.697;130.697;536.614;576.014;536.614;17.123;16.590;16.637;52.370;35.243;17.127;97.138;32.703;196.574;32.943;36.551;3.218;5.581;0;0;0;0;0;0;0;0
20;1;1;1;2799.787030;2799.980781;2799.982315;780302;138346;138346;1730;1730;2213536;2213588;100.000;1443.800;1443.800;531.261;570.277;531.261;1.528;0.695;0.743;14.962;13.428;1.534;48.466;10.251;193.751;14.572;30.555;2.778;5.406;0;0;0;0;0;0;0;0
