frame_id;rx_complete;tx_complete;current_skip;camera_send_timestamp;recv_start_timestamp;node_exit_timestamp;original_points;rx_points;tx_points;rx_packets;tx_packets;payload_bytes;reference_size_bytes;data_integrity_pct;internal_throughput_mbs;reference_throughput_mbs;logical_bitrate_mbps;network_bitrate_mbps;reference_bitrate_mbps;tx_duration_ms;active_tx_ms;active_process_ms;cycle_ms;header_wait_ms;total_residency_ms;node_efficiency_pct;cycle_occupancy_pct;camera_node_ms;schedule_delay_ms;inter_arrival_ms;instant_jitter_ms;desynced_jitter_ms;eth_errors;ipv4_errors;udp_errors;nsh_errors;tx_zero_accepts;tx_partial_accepts;tx_resubmit_calls;tx_resubmitted_packets
239;1;1;1;2439.736847;2440.541214;2440.545658;799196;148264;148264;3707;3707;2372224;2372276;100.000;534.954;534.954;569.346;652.964;569.346;4.441;1.658;1.742;37.519;33.075;4.444;39.206;11.844;804.367;611.114;36.380;3.047;12.782;0;0;0;0;0;0;0;0
240;1;1;1;2439.769608;2440.606173;2440.608937;799621;146996;146996;3675;3675;2351936;2351988;100.000;856.133;856.133;564.477;647.373;564.477;2.747;1.861;1.957;63.279;60.515;2.763;70.806;4.367;836.565;641.060;64.959;31.626;13.960;0;0;0;0;0;0;0;0
241;1;0;1;2439.804139;2440.610779;2440.642039;808174;146062;142422;3652;3561;2336992;2337044;100.000;228.084;228.084;546.913;627.237;560.891;31.255;23.425;30.161;33.102;1.842;31.260;96.484;94.436;806.640;640.828;4.605;28.728;14.883;0;0;0;0;10834;55;10886;329483
242;1;1;1;2439.836261;2440.648576;2440.652264;810609;145468;145468;3637;3637;2327488;2327540;100.000;632.241;632.241;558.610;640.648;558.610;3.684;1.502;1.595;10.225;6.537;3.688;43.244;36.069;812.314;617.720;37.797;4.464;14.232;0;0;0;0;0;0;0;0
243;1;1;1;2439.867865;2440.713185;2440.717292;809086;145086;145086;3628;3628;2321376;2321428;100.000;565.668;565.668;557.143;638.978;557.143;4.101;2.752;2.858;65.029;60.921;4.107;69.590;6.316;845.319;649.415;64.609;31.276;15.297;0;0;0;0;0;0;0;0
244;1;0;1;2439.902140;2440.719413;2440.753000;804105;145538;143778;3639;3595;2328608;2328660;100.000;69.358;69.358;552.120;633.211;558.878;33.583;2.376;32.302;35.708;2.121;33.587;96.176;94.060;817.273;651.790;6.228;27.105;16.035;0;0;0;0;9384;1;9383;259276
245;1;1;1;2439.935277;2440.762542;2440.764547;810243;146056;146056;3652;3652;2336896;2336948;100.000;1166.389;1166.389;560.868;643.244;560.868;2.001;1.364;1.471;11.547;9.542;2.005;73.379;17.362;827.265;630.003;43.129;9.795;15.645;0;0;0;0;0;0;0;0
246;1;1;1;2439.967123;2440.827565;2440.830615;808451;146718;146718;3668;3668;2347488;2347540;100.000;771.322;771.322;563.410;646.147;563.410;3.046;2.063;2.173;66.068;63.018;3.050;71.237;4.617;860.441;662.738;65.023;31.689;16.648;0;0;0;0;0;0;0;0
247;1;0;1;2440.001877;2440.832127;2440.837187;818595;147758;146958;3694;3674;2364128;2364180;100.000;619.496;619.496;564.331;647.204;567.403;5.056;1.556;4.076;6.572;1.512;5.059;80.565;76.988;830.251;635.976;4.563;28.771;17.406;0;0;0;0;3730;1;3730;64514
248;1;1;1;2440.035115;2440.868127;2440.870500;813416;149576;149576;3740;3740;2393216;2393268;100.000;1011.987;1011.987;574.384;658.746;574.384;2.368;1.284;1.394;33.313;30.941;2.373;58.756;7.123;833.013;635.956;36.000;2.667;16.484;0;0;0;0;0;0;0;0
