frame_id;rx_complete;tx_complete;current_skip;camera_send_timestamp;recv_start_timestamp;node_exit_timestamp;original_points;rx_points;tx_points;rx_packets;tx_packets;payload_bytes;reference_size_bytes;data_integrity_pct;internal_throughput_mbs;reference_throughput_mbs;logical_bitrate_mbps;network_bitrate_mbps;reference_bitrate_mbps;tx_duration_ms;active_tx_ms;active_process_ms;cycle_ms;header_wait_ms;total_residency_ms;node_efficiency_pct;cycle_occupancy_pct;camera_node_ms;schedule_delay_ms;inter_arrival_ms;instant_jitter_ms;desynced_jitter_ms;eth_errors;ipv4_errors;udp_errors;nsh_errors;tx_zero_accepts;tx_partial_accepts;tx_resubmit_calls;tx_resubmitted_packets
269;1;1;1;3290.145980;3290.345842;3290.347281;805419;148420;148420;1856;1856;2374720;2374772;100.000;1662.350;1662.350;569.945;611.804;569.945;1.434;0.824;0.883;36.712;35.273;1.439;61.332;3.919;199.862;-27.084;36.805;3.472;2.048;0;0;0;0;0;0;0;0
270;1;1;1;3290.179578;3290.375335;3290.376806;804474;146600;146600;1833;1833;2345600;2345652;100.000;1598.544;1598.544;562.956;604.296;562.956;1.467;0.698;0.749;29.525;28.054;1.471;50.931;4.982;195.757;-30.892;29.493;3.841;2.160;0;0;0;0;0;0;0;0
271;1;1;1;3290.213185;3290.408053;3290.409188;796101;145088;145088;1814;1814;2321408;2321460;100.000;2056.058;2056.058;557.150;598.062;557.150;1.131;0.701;0.754;32.383;31.247;1.136;66.367;3.507;194.867;-31.843;32.718;0.615;2.064;0;0;0;0;0;0;0;0
272;1;1;1;3290.246791;3290.440867;3290.441983;805073;144742;144742;1810;1810;2315872;2315924;100.000;2085.396;2085.396;555.822;596.643;555.822;1.111;0.652;0.702;32.795;31.679;1.116;62.933;3.402;194.077;-32.381;32.815;0.519;1.967;0;0;0;0;0;0;0;0
273;1;1;1;3290.279425;3290.474524;3290.475936;797204;144320;144320;1804;1804;2309120;2309172;100.000;1638.491;1638.491;554.201;594.887;554.201;1.376;0.624;0.693;33.953;32.540;1.413;49.050;4.161;195.098;-31.761;33.656;0.323;1.864;0;0;0;0;0;0;0;0
274;1;1;1;3290.312919;3290.507810;3290.508935;805139;144042;144042;1801;1801;2304672;2304724;100.000;2053.186;2053.186;553.134;593.752;553.134;1.121;0.702;0.753;32.998;31.873;1.125;66.870;3.410;194.890;-32.096;33.286;0.047;1.751;0;0;0;0;0;0;0;0
275;1;1;1;3290.346753;3290.541319;3290.542706;808073;144130;144130;1802;1802;2306080;2306132;100.000;1666.812;1666.812;553.472;594.112;553.472;1.382;0.678;0.728;33.771;32.384;1.386;52.478;4.105;194.567;-31.659;33.510;0.176;1.652;0;0;0;0;0;0;0;0
276;1;1;1;3290.379500;3290.574580;3290.575698;813584;144164;144164;1803;1803;2306624;2306676;100.000;2070.911;2070.911;553.602;594.265;553.602;1.113;0.706;0.757;32.992;31.875;1.118;67.717;3.387;195.081;-32.000;33.261;0.072;1.554;0;0;0;0;0;0;0;0
277;1;1;1;3290.412648;3290.607904;3290.609338;812306;144334;144334;1805;1805;2309344;2309396;100.000;1614.948;1614.948;554.255;594.963;554.255;1.430;0.705;0.755;33.640;32.206;1.434;52.645;4.262;195.256;-31.693;33.324;0.010;1.457;0;0;0;0;0;0;0;0
278;1;1;1;3290.445988;3290.641071;3290.642190;817500;144850;144850;1811;1811;2317600;2317652;100.000;2082.395;2082.395;556.236;597.080;556.236;1.115;0.713;0.763;32.852;31.733;1.119;68.220;3.406;195.083;-32.175;33.167;0.166;1.376;0;0;0;0;0;0;0;0
279;1;1;1;3290.479353;3290.674449;3290.675860;824803;147006;147006;1838;1838;2352096;2352148;100.000;1672.699;1672.699;564.516;605.968;564.516;1.406;0.703;0.754;33.670;32.259;1.411;53.447;4.190;195.096;-31.838;33.378;0.045;1.293;0;0;0;0;0;0;0;0
280;1;1;1;3290.512641;3290.707809;3290.708971;813944;149388;149388;1868;1868;2390208;2390260;100.000;2062.899;2062.899;573.662;615.792;573.662;1.158;0.680;0.759;33.111;31.949;1.162;65.285;3.511;195.168;-32.060;33.359;0.026;1.214;0;0;0;0;0;0;0;0
281;1;1;1;3290.546008;3290.741217;3290.742661;815307;150146;150146;1877;1877;2402336;2402388;100.000;1670.600;1670.600;576.573;618.906;576.573;1.440;0.734;0.793;33.690;32.246;1.444;54.936;4.286;195.210;-31.703;33.409;0.075;1.143;0;0;0;0;0;0;0;0
282;1;1;1;3290.579349;3290.774396;3290.775510;816329;149960;149960;1875;1875;2399360;2399412;100.000;2163.945;2163.945;575.859;618.146;575.859;1.110;0.802;0.854;32.849;31.734;1.114;76.671;3.392;195.047;-32.188;33.178;0.155;1.081;0;0;0;0;0;0;0;0
283;1;1;1;3290.612646;3290.808439;3290.809589;813249;148574;148574;1858;1858;2377184;2377236;100.000;2067.639;2067.639;570.537;612.441;570.537;1.146;0.692;0.744;34.079;32.929;1.150;64.708;3.376;195.793;-31.442;34.043;0.709;1.058;0;0;0;0;0;0;0;0
284;1;1;1;3290.645972;3290.845553;3290.847290;809333;146866;146866;1836;1836;2349856;2349908;100.000;1355.624;1355.624;563.978;605.386;563.978;1.733;0.824;0.875;37.701;35.964;1.738;50.368;4.609;199.580;-27.074;37.114;3.781;1.228;0;0;0;0;0;0;0;0
285;1;1;1;3290.679325;3290.877120;3290.878492;815482;145550;145550;1820;1820;2328800;2328852;100.000;1710.425;1710.425;558.924;599.971;558.924;1.367;0.803;0.856;31.201;29.830;1.371;62.397;4.395;197.795;-29.206;31.568;1.766;1.262;0;0;0;0;0;0;0;0
286;1;1;1;3290.712658;3290.908952;3290.910427;814633;144160;144160;1802;1802;2306560;2306612;100.000;1567.996;1567.996;553.587;594.228;553.587;1.470;0.786;0.836;31.935;30.460;1.475;56.715;4.617;196.294;-30.605;31.832;1.501;1.277;0;0;0;0;0;0;0;0
287;1;1;1;3290.746010;3290.943318;3290.944639;814941;142853;142853;1786;1786;2285648;2285700;100.000;1741.214;1741.214;548.568;588.848;548.568;1.317;0.762;0.814;34.213;32.891;1.321;61.583;3.862;197.308;-29.725;34.366;1.033;1.261;0;0;0;0;0;0;0;0
288;1;1;1;3290.779424;3291.003975;3291.005348;818847;142468;142468;1781;1781;2279488;2279540;100.000;1677.262;1677.262;547.090;587.256;547.090;1.369;1.009;1.057;60.709;59.336;1.373;76.975;2.262;224.551;-2.350;60.657;27.324;2.890;0;0;0;0;0;0;0;0
289;1;1;1;3290.812733;3291.008553;3291.009645;824052;142484;142484;1782;1782;2279744;2279796;100.000;2100.337;2100.337;547.151;587.340;547.151;1.087;0.667;0.718;4.297;3.205;1.092;65.729;25.413;195.820;-31.386;4.578;28.755;4.507;0;0;0;0;0;0;0;0
290;1;1;1;3290.846766;3291.042995;3291.044629;835458;143172;143172;1790;1790;2290752;2290804;100.000;1410.632;1410.632;549.793;590.163;549.793;1.630;0.751;0.801;34.984;33.350;1.634;48.988;4.671;196.229;-29.736;34.441;1.108;4.294;0;0;0;0;0;0;0;0
291;1;1;1;3290.880056;3291.076662;3291.077991;819605;143314;143314;1792;1792;2293024;2293076;100.000;1741.252;1741.252;550.338;590.753;550.338;1.324;0.828;0.880;33.362;32.033;1.329;66.220;3.982;196.606;-29.707;33.667;0.334;4.047;0;0;0;0;0;0;0;0
292;1;1;1;3290.913047;3291.109738;3291.111042;827799;143732;143732;1797;1797;2299712;2299764;100.000;1764.776;1764.776;551.943;592.471;551.943;1.301;0.766;0.817;33.052;31.747;1.305;62.583;3.948;196.691;-29.989;33.076;0.258;3.810;0;0;0;0;0;0;0;0
293;1;1;1;3290.946745;3291.141771;3291.143146;830771;144010;144010;1801;1801;2304160;2304212;100.000;1680.032;1680.032;553.011;593.629;553.011;1.371;0.632;0.682;32.104;30.729;1.375;49.634;4.282;195.027;-31.218;32.034;1.299;3.653;0;0;0;0;0;0;0;0
294;1;1;1;3290.979978;3291.174461;3291.175595;835004;145768;145768;1823;1823;2332288;2332340;100.000;2071.483;2071.483;559.762;600.876;559.762;1.131;0.688;0.738;32.449;31.315;1.135;65.024;3.496;194.483;-32.102;32.689;0.644;3.465;0;0;0;0;0;0;0;0
295;1;1;1;3291.012414;3291.207713;3291.209128;814967;148094;148094;1852;1852;2369504;2369556;100.000;1683.963;1683.963;568.693;610.462;568.693;1.411;0.687;0.752;33.532;32.118;1.415;53.169;4.219;195.299;-31.903;33.252;0.081;3.254;0;0;0;0;0;0;0;0
296;1;1;1;3291.046594;3291.239104;3291.240235;818656;149404;149404;1868;1868;2390464;2390516;100.000;2119.363;2119.363;573.724;615.853;573.724;1.127;0.527;0.556;31.107;29.976;1.131;49.130;3.635;192.510;-34.129;31.391;1.942;3.172;0;0;0;0;0;0;0;0
297;1;1;1;3291.080051;3291.262310;3291.263798;819807;149370;149370;1868;1868;2389920;2389972;100.000;1611.438;1611.438;573.593;615.723;573.593;1.485;0.566;0.594;23.563;22.075;1.488;39.951;6.315;182.259;-43.899;23.206;10.127;3.606;0;0;0;0;0;0;0;0
298;1;1;1;3291.113288;3291.286069;3291.287058;814766;148012;148012;1851;1851;2368192;2368244;100.000;2407.734;2407.734;568.379;610.125;568.379;0.986;0.506;0.534;23.260;22.270;0.990;54.007;4.255;172.781;-53.973;23.758;9.575;3.979;0;0;0;0;0;0;0;0
299;1;1;1;3291.146011;3291.341812;3291.342930;809259;146174;146174;1828;1828;2338784;2338836;100.000;2095.372;2095.372;561.321;602.548;561.321;1.115;0.857;0.883;55.872;54.754;1.117;79.065;2.000;195.801;-31.435;55.744;22.411;5.131;0;0;0;0;0;0;0;0
300;1;1;1;3291.179293;3291.378560;3291.379671;812212;144110;144110;1802;1802;2305760;2305812;100.000;2082.204;2082.204;553.395;594.036;553.395;1.108;0.533;0.563;36.741;35.630;1.111;50.663;3.024;199.267;-28.027;36.748;3.414;5.024;0;0;0;0;0;0;0;0
