frame_id;rx_complete;tx_complete;current_skip;event;yaw;pitch;zoom;camera_send_timestamp;recv_start_timestamp;codec_exit_time;node_exit_timestamp;original_points;rx_points;processed_points;rx_packets;tx_packets;payload_bytes;reference_size_bytes;data_integrity_pct;internal_throughput_mbs;reference_throughput_mbs;logical_bitrate_mbps;network_bitrate_mbps;reference_bitrate_mbps;conversion_ms;geometry_aggregation_ms;max_r_ms;projection_ms;codec_write_ms;active_tx_ms;active_process_ms;reference_process_ms;total_processing_ms;total_residency_ms;reference_residency_ms;node_efficiency_pct;reference_efficiency_pct;gpu_transfer_ms;gpu_kernel_ms;gpu_packing_ms;gpu_copyback_ms;host_overhead_ms;camera_node_ms;e2e_latency_ms;schedule_delay_ms;inter_arrival_ms;instant_jitter_ms;desynced_jitter_ms;reference_jitter_ms;raw_queue_ms;render_queue_ms;workload_ewma_ms;workload_ratio;frame_backlog;codec_backlog;encode_service_ms;encode_h265_ms;mse_y;psnr_y;ssim_y;mpeg_bytes_generated;ffmpeg_write_calls;ffmpeg_write_eagain;tx_zero_accepts;tx_partial_accepts;tx_resubmit_calls;tx_resubmitted_packets;mbuf_starvation
31;1;1;1;IDLE;0.000;0.000;1.000;3116.809171;3116.813647;3116.851505;3116.906699;784392;784392;784392;9805;100;12550272;12550312;100.000;878.813;878.813;31.425;34.524;3012.075;4.315;4.651;2.369;5.727;10.022;0.010;27.084;20.064;78.771;93.052;37.858;29.106;52.998;3.053;0.749;0.429;1.463;0.033;4.476;97.528;95.352;34.092;0.758;0.724;0.758;0.003;0.803;12.528;0.376;0;2;32.185;32.189;nan;nan;nan;130848;1;0;0;0;0;0;0
32;1;1;1;IDLE;0.000;0.000;1.000;3116.842239;3116.845748;3116.883583;3116.938645;782671;782671;782671;9784;22;12522736;12522776;100.000;990.487;990.487;6.924;7.590;3005.466;4.122;5.088;2.445;5.282;12.189;0.003;29.127;21.593;80.253;92.896;37.834;31.354;57.074;2.358;0.754;0.443;1.697;0.031;3.509;96.406;93.964;32.101;1.232;0.756;1.232;0.004;0.181;12.606;0.378;0;2;35.298;35.302;nan;nan;nan;28764;1;0;0;0;0;0;0
33;1;1;1;IDLE;0.000;0.000;1.000;3116.876476;3116.879432;3116.914028;3116.974232;776999;776999;776999;9713;18;12431984;12432024;100.000;953.115;953.115;5.706;6.247;2983.686;4.365;4.981;2.372;4.912;9.083;0.002;25.713;18.360;81.756;94.800;34.596;27.123;53.069;2.076;0.769;0.469;1.568;0.029;2.956;97.756;96.218;33.684;0.351;0.731;0.351;0.003;0.200;12.524;0.376;0;2;33.695;33.696;nan;nan;nan;23688;1;0;0;0;0;0;0
34;1;1;1;IDLE;0.000;0.000;1.000;3116.909308;3116.912294;3116.946098;3117.005452;778650;778650;778650;9734;18;12458400;12458440;100.000;919.400;919.400;5.526;6.066;2990.026;4.128;4.656;2.396;5.728;7.394;0.002;24.301;17.250;79.608;93.158;33.804;26.086;51.028;3.094;0.768;0.441;1.392;0.033;2.986;96.144;94.105;32.862;0.471;0.714;0.471;0.002;0.077;12.591;0.378;0;2;35.523;35.526;nan;nan;nan;22936;1;0;0;0;0;0;0
35;1;1;1;IDLE;0.000;0.000;1.000;3116.943275;3116.948564;3116.984811;3117.040242;778007;778007;778007;9726;18;12448112;12448152;100.000;912.612;912.612;5.616;6.156;2987.556;4.157;4.468;2.463;5.061;10.024;0.002;26.173;19.242;78.038;91.678;36.247;28.549;53.086;2.376;0.783;0.437;1.434;0.030;5.289;96.967;95.562;36.270;2.937;0.853;2.937;0.002;0.587;12.446;0.373;0;2;30.662;30.663;nan;nan;nan;23312;1;0;0;0;0;0;0
36;1;1;1;IDLE;0.000;0.000;1.000;3116.975341;3116.978837;3117.012144;3117.071484;776483;776483;776483;9707;19;12423728;12423768;100.000;1018.864;1018.864;5.977;6.549;2981.704;3.986;5.043;2.304;4.969;8.292;0.002;24.594;17.247;80.453;92.647;33.307;26.546;51.783;2.139;0.756;0.476;1.567;0.030;3.496;96.143;93.470;30.273;3.061;0.991;3.061;0.003;0.500;12.417;0.373;0;2;36.386;36.388;nan;nan;nan;24816;1;0;0;0;0;0;0
37;1;1;1;IDLE;0.000;0.000;1.000;3117.009185;3117.012771;3117.050961;3117.106038;781287;781287;781287;9767;21;12500592;12500632;100.000;880.227;880.227;6.383;7.017;3000.152;4.495;4.614;2.691;5.922;10.023;0.001;27.744;20.440;79.066;93.267;38.190;29.747;53.521;3.259;0.736;0.460;1.433;0.034;3.585;96.853;94.691;33.934;0.601;0.967;0.601;0.011;0.727;12.625;0.379;0;2;30.541;30.542;nan;nan;nan;26508;1;0;0;0;0;0;0
38;1;1;1;IDLE;0.000;0.000;1.000;3117.042312;3117.045791;3117.079023;3117.139592;780329;780329;780329;9755;22;12485264;12485304;100.000;954.170;954.170;6.789;7.454;2996.473;4.068;4.765;2.414;4.783;8.020;0.002;24.050;16.870;80.716;93.801;33.232;25.639;50.766;2.065;0.785;0.479;1.425;0.029;3.479;97.280;94.911;33.020;0.313;0.926;0.313;0.003;0.160;12.463;0.374;0;2;35.032;35.033;nan;nan;nan;28200;1;0;0;0;0;0;0
39;1;1;1;IDLE;0.000;0.000;1.000;3117.075911;3117.080204;3117.114105;3117.173606;780785;780785;780785;9760;23;12492560;12492600;100.000;902.933;902.933;7.015;7.711;2998.224;4.291;4.543;2.441;4.992;8.022;0.003;24.290;17.306;79.566;93.401;33.901;26.006;51.049;2.410;0.732;0.432;1.392;0.027;4.294;97.695;95.592;34.414;1.080;0.936;1.080;0.002;0.063;12.345;0.370;0;2;33.505;33.506;nan;nan;nan;29140;1;0;0;0;0;0;0
40;1;1;1;IDLE;0.000;0.000;1.000;3117.109789;3117.114209;3117.148182;3117.205267;785430;785430;785430;9818;23;12566880;12566920;100.000;936.220;936.220;7.195;7.892;3016.061;3.972;4.685;2.360;4.884;8.016;0.003;23.918;16.872;77.635;91.058;33.973;26.266;49.663;2.192;0.754;0.454;1.451;0.033;4.420;95.479;93.920;34.005;0.671;0.919;0.671;0.002;0.600;12.246;0.367;0;2;33.434;33.438;nan;nan;nan;29892;1;0;0;0;0;0;0
