frame_id;rx_complete;tx_complete;current_skip;camera_send_timestamp;recv_start_timestamp;node_exit_timestamp;original_points;rx_points;tx_points;rx_packets;tx_packets;payload_bytes;reference_size_bytes;data_integrity_pct;internal_throughput_mbs;reference_throughput_mbs;logical_bitrate_mbps;network_bitrate_mbps;reference_bitrate_mbps;tx_duration_ms;active_tx_ms;active_process_ms;geometry_aggregation_ms;max_r_ms;cycle_ms;header_wait_ms;total_residency_ms;node_efficiency_pct;cycle_occupancy_pct;camera_node_ms;schedule_delay_ms;inter_arrival_ms;instant_jitter_ms;desynced_jitter_ms;eth_errors;ipv4_errors;udp_errors;nsh_errors;tx_zero_accepts;tx_partial_accepts;tx_resubmit_calls;tx_resubmitted_packets
291;1;1;1;3130.493175;3130.495958;3130.510945;819605;819605;819605;10246;10246;13113680;13113720;100.000;1289.492;1289.492;3147.293;3535.812;3147.293;14.971;1.349;10.488;5.885;2.714;127.775;112.788;14.987;69.981;11.729;2.783;27159.707;127.807;94.473;98.023;0;0;0;0;0;0;0;0
292;1;1;1;3130.628548;3130.631330;3130.646186;827799;827799;827799;10348;10348;13244784;13244824;100.000;1328.798;1328.798;3178.758;3571.144;3178.758;14.841;1.006;10.267;5.960;2.753;135.241;120.385;14.856;69.110;10.985;2.782;27261.615;135.372;102.038;98.274;0;0;0;0;0;0;0;0
293;1;1;1;3130.769342;3130.772116;3130.787350;830771;830771;830771;10385;10385;13292336;13292376;100.000;1288.056;1288.056;3190.170;3583.960;3190.170;15.219;1.356;10.670;5.998;2.767;141.164;125.930;15.235;70.035;10.792;2.773;27369.446;140.786;107.453;98.848;0;0;0;0;0;0;0;0
294;1;1;1;3130.890392;3130.893626;3130.908702;835004;835004;835004;10438;10438;13360064;13360104;100.000;1316.870;1316.870;3206.425;3602.224;3206.425;15.060;0.977;10.334;6.024;2.771;121.352;106.275;15.077;68.545;12.424;3.234;27457.464;121.510;88.177;98.181;0;0;0;0;0;0;0;0
295;1;1;1;3131.006218;3131.009013;3131.024567;814967;814967;814967;10188;10188;13039472;13039512;100.000;1216.140;1216.140;3129.483;3515.802;3129.483;15.539;1.453;10.610;5.880;2.723;115.865;100.310;15.555;68.208;13.425;2.794;27539.996;115.387;82.054;97.173;0;0;0;0;0;0;0;0
296;1;1;1;3131.138212;3131.140961;3131.155700;818656;818656;818656;10234;10234;13098496;13098536;100.000;1324.526;1324.526;3143.649;3531.712;3143.649;14.722;1.004;10.150;5.872;2.730;131.132;116.394;14.739;68.866;11.240;2.749;27637.795;131.948;98.615;97.263;0;0;0;0;0;0;0;0
297;1;1;1;3131.269038;3131.271792;3131.286867;819807;819807;819807;10248;10248;13116912;13116952;100.000;1283.982;1283.982;3148.068;3536.663;3148.068;15.059;1.353;10.563;5.920;2.741;131.167;116.092;15.075;70.072;11.493;2.753;27735.629;130.831;97.497;97.277;0;0;0;0;0;0;0;0
298;1;1;1;3131.398460;3131.401202;3131.415875;814766;814766;814766;10185;10185;13036256;13036296;100.000;1325.129;1325.129;3128.711;3514.917;3128.711;14.656;0.974;10.123;5.855;2.726;129.008;114.335;14.673;68.993;11.373;2.742;27831.303;129.410;96.077;97.202;0;0;0;0;0;0;0;0
299;1;1;1;3131.524462;3131.527303;3131.542605;809259;809259;809259;10116;10116;12948144;12948184;100.000;1232.995;1232.995;3107.564;3491.153;3107.564;15.286;1.465;10.543;5.816;2.700;126.731;111.428;15.302;68.898;12.075;2.841;27924.701;126.101;92.768;96.925;0;0;0;0;0;0;0;0
300;1;1;1;3131.647182;3131.649926;3131.664499;812212;812212;812212;10153;10153;12995392;12995432;100.000;1328.101;1328.101;3118.904;3503.896;3118.904;14.557;0.987;10.060;5.833;2.697;121.894;107.320;14.574;69.032;11.956;2.744;28013.261;122.623;89.289;96.448;0;0;0;0;0;0;0;0
