frame_id;rx_complete;current_skip;yaw;pitch;zoom;camera_send_timestamp;recv_start_timestamp;node_exit_timestamp;original_points;arrived_points;eroded_points;valid_points;rx_points;rx_packets;payload_bytes;data_integrity_pct;internal_throughput_mbs;logical_bitrate_mbps;network_bitrate_mbps;arrival_pct;erosion_pct;valid_pct;web_publish_ms;web_ack_ms;active_process_ms;total_residency_ms;node_efficiency_pct;camera_node_ms;e2e_latency_ms;reference_e2e_ms;schedule_delay_ms;inter_arrival_ms;instant_jitter_ms;desynced_jitter_ms;cmd_id;reference_cmd_ms;cmd_apply_ms;cmd_photon_ms;quality_save_ms;mean_error;geom_rmse;chamfer;hausdorff;mean_mm;rmse_mm;chamfer_mm;hausdorff_mm
52;1;1;0.000000;0.174533;1.000000;2628.841647;2629.263870;2629.265031;787734;163921;154970;147302;147302;1842;2356832;100.000;2030.579;565.652;607.195;20.809;94.539;18.699;0.000;50.983;0.652;1.161;56.126;422.223;423.384;423.384;4670.535;99.656;66.323;85.980;8;1.477;100.623;151.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
53;1;1;0.000000;0.174533;1.000000;2628.971983;2629.404835;2629.406166;787059;163880;155377;148046;148046;1851;2368736;100.000;1781.539;568.509;610.255;20.822;94.811;18.810;0.000;65.917;0.859;1.330;64.589;432.852;434.182;434.182;4778.336;140.965;107.632;87.333;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
54;1;1;0.000000;0.174533;1.000000;2629.088672;2629.531254;2629.532365;786051;163752;156015;148712;148712;1859;2379392;100.000;2142.986;571.067;612.993;20.832;95.275;18.919;0.000;102.640;0.660;1.111;59.398;442.582;443.694;443.693;4871.202;126.419;93.085;87.693;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
55;1;1;0.000000;0.174533;1.000000;2629.200032;2629.649735;2629.652421;796213;163350;156198;148706;148706;1859;2379296;100.000;886.097;571.044;612.970;20.516;95.622;18.677;0.000;98.490;1.122;2.686;41.761;449.702;452.388;452.387;4957.925;118.481;85.147;87.534;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
56;1;1;0.000000;0.174533;1.000000;2629.330838;2629.773178;2629.774379;790191;162711;155789;148654;148654;1859;2378464;100.000;1980.601;570.844;612.770;20.591;95.746;18.812;0.000;75.944;0.801;1.201;66.626;442.340;443.541;443.541;5046.550;123.443;90.110;87.695;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
57;1;1;0.000000;0.174533;1.000000;2629.458407;2629.891621;2629.892731;798808;162756;155654;148762;148762;1860;2380192;100.000;2145.593;571.259;613.208;20.375;95.636;18.623;0.000;48.956;0.636;1.110;57.328;433.214;434.324;434.324;5131.568;118.443;85.110;87.533;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
58;1;1;0.000000;0.174533;1.000000;2629.584105;2630.019456;2630.020850;797924;163186;156181;149280;149280;1866;2388480;100.000;1714.738;573.248;615.332;20.451;95.707;18.709;0.000;59.842;0.633;1.394;45.397;435.351;436.745;436.744;5226.354;127.835;94.502;87.969;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
59;1;1;0.000000;0.174533;1.050000;2629.702007;2630.147890;2630.149004;794477;163385;156786;149798;149798;1873;2396768;100.000;2151.966;575.237;617.479;20.565;95.961;18.855;0.000;85.063;0.687;1.115;61.617;445.883;446.998;446.997;5321.175;128.433;95.100;88.414;9;68.285;68.285;141.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
60;1;1;0.000000;0.174533;1.050000;2629.820041;2630.259032;2630.260422;789053;164074;157604;150698;150698;1884;2411168;100.000;1736.491;578.693;621.183;20.794;96.057;19.099;0.000;64.282;0.893;1.390;64.273;438.991;440.381;440.380;5399.259;111.143;77.810;87.752;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
61;1;1;0.000000;0.174533;1.050000;2629.954439;2630.376152;2630.377288;783874;186216;162709;149328;149328;1867;2389248;100.000;2103.751;573.432;615.539;23.756;87.376;19.050;0.000;52.142;0.689;1.136;60.664;421.713;422.850;422.849;5482.792;117.120;83.786;87.504;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
62;1;1;0.000000;0.174533;1.050000;2630.076445;2630.513301;2630.514648;782785;175815;160583;146986;146986;1838;2351776;100.000;1747.017;564.439;605.892;22.460;91.336;18.777;0.000;54.135;0.639;1.347;47.469;436.856;438.203;438.203;5586.818;137.149;103.816;88.523;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
63;1;1;0.087266;0.174533;1.050000;2630.186024;2630.695766;2630.696878;782791;170291;157298;145010;145010;1813;2320160;100.000;2087.555;556.851;597.740;21.754;92.370;18.525;0.000;44.012;0.661;1.112;59.404;509.742;510.855;510.854;5735.715;182.465;149.132;92.311;10;63.317;63.317;110.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
64;1;1;0.087266;0.174533;1.050000;2630.310680;2630.820338;2630.821862;782127;165344;154096;143356;143356;1792;2293696;100.000;1505.969;550.500;590.915;21.140;93.197;18.329;0.000;90.524;0.711;1.524;46.627;509.657;511.181;511.180;5827.366;124.572;91.238;92.244;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
65;1;1;0.087266;0.174533;1.050000;2630.442811;2630.961820;2630.962913;785507;163252;152956;142428;142428;1781;2278848;100.000;2086.607;546.936;587.103;20.783;93.693;18.132;0.000;56.255;0.648;1.093;59.287;519.009;520.101;520.101;5935.083;141.483;108.149;93.238;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
66;1;1;0.087266;0.174533;1.050000;2630.624437;2631.083227;2631.085742;789017;161198;152083;142296;142296;1779;2276736;100.000;905.471;546.429;586.551;20.430;94.345;18.035;0.000;64.678;0.775;2.515;30.810;458.789;461.304;461.304;6024.579;121.406;88.073;92.915;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
67;1;1;0.087266;0.174533;1.050000;2630.756401;2631.196236;2631.197313;789641;160523;151759;142550;142550;1782;2280800;100.000;2118.211;547.404;587.594;20.329;94.540;18.053;0.000;75.062;0.637;1.077;59.100;439.835;440.912;440.912;6102.817;113.009;79.676;92.088;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
