frame_id;rx_complete;tx_complete;current_skip;event;yaw;pitch;zoom;camera_send_timestamp;recv_start_timestamp;codec_exit_time;node_exit_timestamp;original_points;rx_points;processed_points;rx_packets;tx_packets;payload_bytes;reference_size_bytes;data_integrity_pct;internal_throughput_mbs;reference_throughput_mbs;logical_bitrate_mbps;network_bitrate_mbps;reference_bitrate_mbps;conversion_ms;geometry_aggregation_ms;max_r_ms;projection_ms;codec_write_ms;active_tx_ms;active_process_ms;reference_process_ms;total_processing_ms;total_residency_ms;reference_residency_ms;node_efficiency_pct;reference_efficiency_pct;gpu_transfer_ms;gpu_kernel_ms;gpu_packing_ms;gpu_copyback_ms;host_overhead_ms;camera_node_ms;e2e_latency_ms;schedule_delay_ms;inter_arrival_ms;instant_jitter_ms;desynced_jitter_ms;reference_jitter_ms;raw_queue_ms;render_queue_ms;workload_ewma_ms;workload_ratio;frame_backlog;codec_backlog;encode_service_ms;encode_h265_ms;mse_y;psnr_y;ssim_y;mpeg_bytes_generated;ffmpeg_write_calls;ffmpeg_write_eagain;tx_zero_accepts;tx_partial_accepts;tx_resubmit_calls;tx_resubmitted_packets;mbuf_starvation
37;1;1;1;IDLE;0.000;0.000;1.000;3108.456645;3108.462029;3108.497127;3108.552934;781287;781287;781287;9767;20;12500592;12500632;100.000;659.574;659.574;6.293;6.896;3000.152;4.358;0.000;0.000;5.605;10.004;0.001;19.966;19.966;71.952;90.904;35.098;21.964;56.888;2.961;0.762;0.455;1.398;0.029;5.385;96.289;94.284;35.446;2.113;0.666;2.113;0.008;0.529;5.741;0.172;0;1;29.095;29.098;nan;nan;nan;26132;1;0;0;0;0;0;0
38;1;1;1;IDLE;0.000;0.000;1.000;3108.492432;3108.497679;3108.529875;3108.586026;780329;780329;780329;9755;22;12485264;12485304;100.000;669.614;669.614;6.699;7.364;2996.473;3.991;0.000;0.000;4.179;8.690;0.001;16.859;16.859;69.702;88.347;32.196;19.083;52.363;1.541;0.759;0.460;1.391;0.028;5.247;93.594;94.042;35.649;2.316;0.769;2.316;0.002;0.680;5.357;0.161;0;1;31.745;31.746;nan;nan;nan;27824;1;0;0;0;0;0;0
39;1;1;1;IDLE;0.000;0.000;1.000;3108.523289;3108.528965;3108.559676;3108.619253;780785;780785;780785;9760;22;12492560;12492600;100.000;634.071;634.071;6.970;7.635;2998.224;4.227;0.000;0.000;4.246;6.418;0.002;14.891;14.891;70.585;90.287;30.710;16.493;48.490;1.611;0.761;0.455;1.393;0.027;5.676;95.964;93.936;31.287;2.047;0.849;2.047;0.002;0.340;5.082;0.152;0;2;32.766;32.767;nan;nan;nan;28952;1;0;0;0;0;0;0
40;1;1;1;IDLE;0.000;0.000;1.000;3108.556548;3108.559732;3108.593066;3108.648559;785430;785430;785430;9818;23;12566880;12566920;100.000;614.751;614.751;7.105;7.801;3016.061;4.158;0.000;0.000;5.828;6.730;0.001;16.716;16.716;68.384;88.827;33.333;18.819;50.149;3.202;0.759;0.440;1.394;0.033;3.185;92.011;89.909;30.767;2.566;0.956;2.566;0.003;0.329;5.272;0.158;0;2;32.912;32.915;nan;nan;nan;29516;1;0;0;0;0;0;0
41;1;1;1;IDLE;0.000;0.000;1.000;3108.590093;3108.593804;3108.626313;3108.686618;789479;789479;789479;9869;24;12631664;12631704;100.000;611.204;611.204;7.421;8.148;3031.609;4.332;0.000;0.000;4.758;6.899;0.001;15.989;15.989;72.147;92.814;32.509;17.227;49.182;2.140;0.739;0.437;1.409;0.032;3.712;96.526;94.635;34.072;0.738;0.943;0.738;0.002;0.183;5.146;0.154;0;2;29.140;29.141;nan;nan;nan;30832;1;0;0;0;0;0;0
42;1;1;1;IDLE;0.000;0.000;1.000;3108.623885;3108.628102;3108.664970;3108.718619;789348;789348;789348;9867;25;12629568;12629608;100.000;611.650;611.650;7.692;8.450;3031.106;4.412;0.000;0.000;5.980;9.471;0.001;19.862;19.862;69.868;90.517;36.869;21.943;53.872;3.246;0.768;0.457;1.477;0.032;4.216;94.733;93.302;34.297;0.964;0.944;0.964;0.002;0.767;5.360;0.161;0;1;31.116;31.117;nan;nan;nan;31960;1;0;0;0;0;0;0
43;1;1;1;IDLE;0.000;0.000;1.000;3108.657479;3108.662489;3108.693603;3108.745771;792714;792714;792714;9909;25;12683424;12683464;100.000;643.811;643.811;7.692;8.450;3044.031;4.352;0.000;0.000;4.118;6.953;0.002;15.422;15.422;63.581;83.282;31.115;18.518;49.565;1.480;0.770;0.453;1.389;0.026;5.010;88.292;87.121;34.387;1.054;0.951;1.054;0.002;0.341;5.052;0.152;0;2;31.965;31.966;nan;nan;nan;31960;1;0;0;0;0;0;0
44;1;1;1;IDLE;0.000;0.000;1.000;3108.689889;3108.692865;3108.725660;3108.787581;790865;790865;790865;9886;25;12653840;12653880;100.000;635.894;635.894;7.692;8.450;3036.931;4.054;0.000;0.000;5.831;7.016;0.002;16.901;16.901;74.816;94.716;32.795;17.844;51.536;3.221;0.752;0.435;1.390;0.034;2.976;97.692;95.597;30.377;2.957;1.076;2.957;0.002;0.045;5.250;0.157;0;2;27.121;27.124;nan;nan;nan;31960;1;0;0;0;0;0;0
45;1;1;1;IDLE;0.000;0.000;1.000;3108.723622;3108.728698;3108.762387;3108.818433;787976;787976;787976;9850;25;12607616;12607656;100.000;670.966;670.966;7.782;8.541;3025.837;4.414;0.000;0.000;5.942;8.658;0.002;19.014;19.014;70.944;89.734;33.689;21.189;56.440;3.291;0.768;0.454;1.400;0.029;5.076;94.811;93.116;35.833;2.500;1.165;2.500;0.002;0.295;5.429;0.163;0;1;33.848;33.849;nan;nan;nan;32336;1;0;0;0;0;0;0
46;1;1;1;IDLE;0.000;0.000;1.000;3108.759292;3108.764612;3108.795832;3108.847010;789717;789717;789717;9872;111;12635472;12635512;100.000;679.099;679.099;35.034;38.476;3032.523;4.244;0.000;0.000;4.328;8.025;0.006;16.596;16.596;63.792;82.398;31.220;20.142;53.159;1.719;0.745;0.441;1.394;0.029;5.319;87.717;88.359;35.913;2.580;1.254;2.580;0.008;0.252;5.158;0.155;0;2;30.621;30.623;nan;nan;nan;145888;1;0;0;0;0;0;0
