frame_id;rx_complete;tx_complete;current_skip;camera_send_timestamp;recv_start_timestamp;node_exit_timestamp;original_points;rx_points;tx_points;rx_packets;tx_packets;payload_bytes;reference_size_bytes;data_integrity_pct;internal_throughput_mbs;reference_throughput_mbs;logical_bitrate_mbps;network_bitrate_mbps;reference_bitrate_mbps;tx_duration_ms;active_tx_ms;active_process_ms;geometry_aggregation_ms;max_r_ms;cycle_ms;header_wait_ms;total_residency_ms;node_efficiency_pct;cycle_occupancy_pct;camera_node_ms;schedule_delay_ms;inter_arrival_ms;instant_jitter_ms;desynced_jitter_ms;eth_errors;ipv4_errors;udp_errors;nsh_errors;tx_zero_accepts;tx_partial_accepts;tx_resubmit_calls;tx_resubmitted_packets
198;1;1;1;3287.779323;3287.782036;3287.789675;798454;798454;798454;9981;9981;12775264;12775304;100.000;1672.669;1672.669;3066.073;3444.543;3066.073;7.635;1.540;1.788;0.000;0.000;31.760;24.121;7.638;23.406;24.051;2.713;7.979;33.252;0.082;0.474;0;0;0;0;0;0;0;0
199;1;1;1;3287.812807;3287.815584;3287.823015;800770;800770;800770;10010;10010;12812320;12812360;100.000;1724.257;1724.257;3074.966;3454.536;3074.966;7.428;1.250;1.501;0.000;0.000;33.340;25.909;7.431;20.198;22.290;2.776;7.986;33.547;0.214;0.458;0;0;0;0;0;0;0;0
200;1;1;1;3287.846565;3287.850158;3287.859453;802378;802378;802378;10030;10030;12838048;12838088;100.000;1381.295;1381.295;3081.141;3461.469;3081.141;9.291;1.837;2.085;0.000;0.000;36.438;27.143;9.295;22.435;25.509;3.593;11.090;34.574;1.241;0.507;0;0;0;0;0;0;0;0
201;1;1;1;3287.879838;3287.882624;3287.890756;805285;805285;805285;10067;10067;12884560;12884600;100.000;1584.726;1584.726;3092.304;3474.035;3092.304;8.128;1.216;1.449;0.000;0.000;31.303;23.172;8.131;17.820;25.975;2.786;9.060;32.467;0.867;0.529;0;0;0;0;0;0;0;0
202;1;1;1;3287.913335;3287.916142;3287.925073;803318;803318;803318;10042;10042;12853088;12853128;100.000;1439.201;1439.201;3084.751;3465.534;3084.751;8.928;1.848;2.079;0.000;0.000;34.317;25.386;8.931;23.278;26.026;2.806;10.044;33.517;0.184;0.508;0;0;0;0;0;0;0;0
203;1;1;1;3287.946143;3287.948898;3287.956819;802036;802036;802036;10026;10026;12832576;12832616;100.000;1620.139;1620.139;3079.828;3460.004;3079.828;7.918;1.293;1.532;0.000;0.000;31.746;23.825;7.921;19.343;24.952;2.755;8.457;32.756;0.577;0.512;0;0;0;0;0;0;0;0
204;1;1;1;3287.979918;3287.983401;3287.994746;810228;810228;810228;10128;10128;12963648;12963688;100.000;1142.696;1142.696;3111.285;3495.329;3111.285;11.342;2.071;2.341;0.000;0.000;37.927;26.582;11.346;20.630;29.914;3.482;13.051;34.503;1.170;0.553;0;0;0;0;0;0;0;0
205;1;1;1;3288.013240;3288.016184;3288.025815;808185;808185;808185;10103;10103;12930960;12931000;100.000;1342.733;1342.733;3103.440;3486.536;3103.440;9.628;1.322;1.565;0.000;0.000;31.069;21.438;9.631;16.249;30.999;2.944;10.787;32.784;0.550;0.553;0;0;0;0;0;0;0;0
206;1;1;1;3288.046093;3288.048938;3288.058913;815223;815223;815223;10191;10191;13043568;13043608;100.000;1307.764;1307.764;3130.466;3516.899;3130.466;9.971;1.737;1.995;0.000;0.000;33.097;23.123;9.975;19.997;30.137;2.845;10.551;32.754;0.579;0.555;0;0;0;0;0;0;0;0
207;1;1;1;3288.079353;3288.082267;3288.091942;799426;799426;799426;9993;9993;12790816;12790856;100.000;1322.079;1322.079;3069.805;3448.730;3069.805;9.670;1.374;1.640;0.000;0.000;33.029;23.354;9.675;16.948;29.293;2.914;10.246;33.329;0.005;0.520;0;0;0;0;0;0;0;0
208;1;1;1;3288.113007;3288.115783;3288.124140;790320;790320;790320;9879;9879;12645120;12645160;100.000;1513.266;1513.266;3034.838;3409.440;3034.838;8.353;1.280;1.513;0.000;0.000;32.199;23.842;8.357;18.108;25.954;2.777;9.112;33.517;0.183;0.499;0;0;0;0;0;0;0;0
209;1;1;1;3288.146429;3288.149257;3288.158145;795945;795945;795945;9950;9950;12735120;12735160;100.000;1432.986;1432.986;3056.438;3433.733;3056.438;8.885;1.595;1.831;0.000;0.000;34.005;25.117;8.888;20.598;26.137;2.828;9.783;33.474;0.141;0.477;0;0;0;0;0;0;0;0
210;1;1;1;3288.179763;3288.182511;3288.190222;792891;792891;792891;9912;9912;12686256;12686296;100.000;1645.395;1645.395;3044.711;3420.564;3044.711;7.698;1.232;1.483;0.000;0.000;32.077;24.365;7.711;19.236;24.040;2.748;8.526;33.253;0.080;0.452;0;0;0;0;0;0;0;0
211;1;1;1;3288.213039;3288.216614;3288.225560;797320;797320;797320;9967;9967;12757120;12757160;100.000;1426.052;1426.052;3061.718;3439.657;3061.718;8.943;1.848;2.101;0.000;0.000;35.339;26.392;8.946;23.490;25.316;3.575;10.532;34.103;0.770;0.472;0;0;0;0;0;0;0;0
212;1;1;1;3288.246465;3288.249253;3288.257125;805214;805214;805214;10066;10066;12883424;12883464;100.000;1636.815;1636.815;3092.031;3473.724;3092.031;7.868;1.314;1.577;0.000;0.000;31.564;23.693;7.872;20.030;24.938;2.789;8.763;32.639;0.694;0.486;0;0;0;0;0;0;0;0
213;1;1;1;3288.279837;3288.283438;3288.293462;797126;797126;797126;9965;9965;12754016;12754056;100.000;1272.443;1272.443;3060.973;3438.837;3060.973;10.020;1.750;1.985;0.000;0.000;36.337;26.313;10.024;19.800;27.586;3.600;11.766;34.185;0.851;0.509;0;0;0;0;0;0;0;0
214;1;1;1;3288.312980;3288.315763;3288.323889;803136;803136;803136;10040;10040;12850176;12850216;100.000;1581.498;1581.498;3084.052;3464.759;3084.052;8.122;1.171;1.405;0.000;0.000;30.427;22.301;8.126;17.287;26.707;2.783;8.860;32.325;1.009;0.540;0;0;0;0;0;0;0;0
215;1;1;1;3288.346866;3288.349990;3288.360806;809297;809297;809297;10117;10117;12948752;12948792;100.000;1197.491;1197.491;3107.710;3491.337;3107.710;10.812;1.493;1.749;0.000;0.000;36.917;26.102;10.815;16.170;29.296;3.124;12.443;34.228;0.894;0.562;0;0;0;0;0;0;0;0
216;1;1;1;3288.379572;3288.382442;3288.392241;808156;808156;808156;10102;10102;12930496;12930536;100.000;1319.689;1319.689;3103.329;3486.387;3103.329;9.795;1.819;2.061;0.000;0.000;31.435;21.636;9.799;21.033;31.172;2.870;10.545;32.451;0.882;0.582;0;0;0;0;0;0;0;0
217;1;1;1;3288.412717;3288.415535;3288.424771;810355;810355;810355;10130;10130;12965680;12965720;100.000;1403.928;1403.928;3111.773;3495.893;3111.773;9.232;1.167;1.405;0.000;0.000;32.531;23.295;9.236;15.208;28.391;2.819;9.742;33.094;0.240;0.561;0;0;0;0;0;0;0;0
218;1;1;1;3288.446043;3288.448803;3288.457748;810211;810211;810211;10128;10128;12963376;12963416;100.000;1449.357;1449.357;3111.220;3495.264;3111.220;8.942;1.515;1.755;0.000;0.000;32.977;24.032;8.945;19.626;27.124;2.761;9.386;33.268;0.065;0.530;0;0;0;0;0;0;0;0
219;1;1;1;3288.479451;3288.482222;3288.490223;808645;808645;808645;10109;10109;12938320;12938360;100.000;1617.332;1617.332;3105.206;3488.530;3105.206;7.998;1.272;1.530;0.000;0.000;32.475;24.474;8.001;19.123;24.636;2.771;8.527;33.419;0.085;0.502;0;0;0;0;0;0;0;0
220;1;1;1;3288.513188;3288.516015;3288.525730;810783;810783;810783;10135;10135;12972528;12972568;100.000;1335.335;1335.335;3113.416;3497.726;3113.416;9.712;1.807;2.056;0.000;0.000;35.508;25.792;9.716;21.159;27.362;2.827;10.701;33.793;0.459;0.499;0;0;0;0;0;0;0;0
