frame_id;selected;tx_complete;current_skip;last_control_frame;temporal_control_ms;camera_send_timestamp;tx_start_timestamp;inter_departure_ms;tx_points;tx_packets;payload_bytes;reference_size_bytes;internal_throughput_mbs;reference_throughput_mbs;logical_bitrate_mbps;network_bitrate_mbps;reference_bitrate_mbps;disk_io_ms;serialization_ms;tx_duration_ms;active_tx_ms;active_process_ms;total_residency_ms;node_efficiency_pct;reference_efficiency_pct;tx_zero_accepts;tx_partial_accepts;tx_resubmit_calls;tx_resubmitted_packets;mbuf_starvation
89;1;1;1;0;0.000;2724.199842;2724.201929;32.369;779952;9750;12479232;12479232;2079.820;2079.820;2995.025;3186.896;2995.025;2.689;2.087;6.000;1.771;10.776;10.777;99.998;80.634;0;0;0;0;0
90;1;1;1;0;0.000;2724.233956;2724.236500;34.572;779674;9746;12474784;12474784;2033.999;2033.999;2993.958;3185.749;2993.958;3.469;2.544;6.133;1.827;12.146;12.147;99.996;79.052;0;0;0;0;0
91;1;1;1;0;0.000;2724.267228;2724.269364;32.863;781083;9764;12497328;12497328;1504.083;1504.083;2999.368;3191.514;2999.368;3.409;2.136;8.309;2.547;13.853;13.854;99.998;84.583;0;0;0;0;0
92;1;1;1;0;0.000;2724.299785;2724.301864;32.500;780537;9757;12488592;12488592;1993.987;1993.987;2997.272;3189.280;2997.272;2.633;2.078;6.263;1.881;10.974;10.975;99.999;81.060;0;0;0;0;0
93;1;1;1;0;0.000;2724.333850;2724.335931;34.067;773046;9664;12368736;12368736;2016.776;2016.776;2968.506;3158.684;2968.506;3.364;2.081;6.133;1.831;11.578;11.578;99.998;82.023;0;0;0;0;0
94;1;1;1;0;0.000;2724.367490;2724.369597;33.667;770822;9636;12333152;12333152;1526.171;1526.171;2959.966;3149.593;2959.966;3.669;2.108;8.081;2.349;13.858;13.858;99.998;84.790;0;0;0;0;0
95;1;1;1;0;0.000;2724.399762;2724.401818;32.220;778859;9736;12461744;12461744;2074.704;2074.704;2990.828;3182.423;2990.828;2.610;2.055;6.007;1.776;10.672;10.672;99.999;80.743;0;0;0;0;0
96;1;1;1;0;0.000;2724.434231;2724.436390;34.572;778333;9730;12453328;12453328;1870.446;1870.446;2988.808;3180.285;2988.808;3.745;2.159;6.658;1.959;12.562;12.562;99.998;82.810;0;0;0;0;0
97;1;1;1;0;0.000;2724.467341;2724.469487;33.097;782798;9785;12524768;12524768;1562.120;1562.120;3005.954;3198.513;3005.954;3.522;2.146;8.018;2.350;13.686;13.686;99.998;84.319;0;0;0;0;0
98;1;1;1;0;0.000;2724.499791;2724.501851;32.364;781418;9768;12502688;12502688;2032.773;2032.773;3000.655;3192.879;3000.655;2.638;2.060;6.151;1.757;10.849;10.849;99.997;81.006;0;0;0;0;0
99;1;1;1;0;0.000;2724.533927;2724.536417;34.566;777382;9718;12438112;12438112;2011.345;2011.345;2985.156;3176.397;2985.156;3.440;2.490;6.184;1.860;12.114;12.114;99.999;79.445;0;0;0;0;0
100;1;1;1;0;0.000;2724.567227;2724.569501;33.084;778267;9729;12452272;12452272;1583.422;1583.422;2988.555;3180.012;2988.555;3.407;2.274;7.864;2.247;13.544;13.545;99.998;83.212;0;0;0;0;0
101;1;1;1;0;0.000;2724.599822;2724.601911;32.410;780699;9759;12491184;12491184;1977.174;1977.174;2997.894;3189.941;2997.894;2.670;2.088;6.318;1.831;11.076;11.076;99.998;81.143;0;0;0;0;0
