frame_id;rx_complete;tx_complete;current_skip;camera_send_timestamp;recv_start_timestamp;node_exit_timestamp;original_points;rx_points;tx_points;rx_packets;tx_packets;payload_bytes;reference_size_bytes;data_integrity_pct;internal_throughput_mbs;reference_throughput_mbs;logical_bitrate_mbps;network_bitrate_mbps;reference_bitrate_mbps;tx_duration_ms;active_tx_ms;active_process_ms;geometry_aggregation_ms;max_r_ms;cycle_ms;header_wait_ms;total_residency_ms;node_efficiency_pct;cycle_occupancy_pct;camera_node_ms;schedule_delay_ms;inter_arrival_ms;instant_jitter_ms;desynced_jitter_ms;eth_errors;ipv4_errors;udp_errors;nsh_errors;tx_zero_accepts;tx_partial_accepts;tx_resubmit_calls;tx_resubmitted_packets
283;1;1;1;2658.217612;2658.220522;2658.236425;813249;813249;813249;10166;10166;13011984;13012024;100.000;1171.766;1171.766;3122.886;3508.371;3122.886;15.887;1.468;10.615;5.875;2.690;120.366;104.463;15.903;66.748;13.212;2.910;26388.366;119.922;86.589;95.679;0;0;0;0;0;0;0;0
284;1;1;1;2658.339604;2658.342430;2658.357594;809333;809333;809333;10117;10117;12949328;12949368;100.000;1250.871;1250.871;3107.848;3491.475;3107.848;15.148;1.078;10.193;5.841;2.707;121.169;106.005;15.164;67.214;12.515;2.825;26476.202;121.908;88.574;95.235;0;0;0;0;0;0;0;0
285;1;1;1;2658.468520;2658.471306;2658.486610;815482;815482;815482;10194;10194;13047712;13047752;100.000;1243.980;1243.980;3131.460;3518.007;3131.460;15.287;1.374;10.516;5.874;2.711;129.015;113.712;15.303;68.714;11.862;2.786;26571.884;128.876;95.543;95.255;0;0;0;0;0;0;0;0
286;1;1;1;2658.586421;2658.589239;2658.604351;814633;814633;814633;10183;10183;13034128;13034168;100.000;1273.635;1273.635;3128.200;3514.330;3128.200;15.096;1.072;10.271;5.889;2.746;117.742;102.629;15.112;67.965;12.835;2.818;26656.292;117.932;84.599;94.589;0;0;0;0;0;0;0;0
287;1;1;1;2658.712907;2658.715721;2658.731159;814941;814941;814941;10187;10187;13039056;13039096;100.000;1225.885;1225.885;3129.383;3515.664;3129.383;15.421;1.441;10.561;5.871;2.690;126.808;111.369;15.438;68.406;12.175;2.814;26749.767;126.482;93.149;94.499;0;0;0;0;0;0;0;0
288;1;1;1;2658.845292;2658.848101;2658.862847;818847;818847;818847;10236;10236;13101552;13101592;100.000;1322.172;1322.172;3144.382;3532.522;3144.382;14.730;1.014;10.183;5.889;2.726;131.688;116.942;14.746;69.054;11.198;2.809;26848.122;132.381;99.047;94.783;0;0;0;0;0;0;0;0
289;1;1;1;2658.983756;2658.986641;2659.001762;824052;824052;824052;10301;10301;13184832;13184872;100.000;1288.761;1288.761;3164.369;3554.974;3164.369;15.105;1.356;10.583;5.922;2.756;138.914;123.794;15.121;69.988;10.885;2.885;26953.703;138.540;105.206;95.434;0;0;0;0;0;0;0;0
290;1;1;1;2659.117923;2659.120851;2659.135881;835458;835458;835458;10444;10444;13367328;13367368;100.000;1328.438;1328.438;3208.168;3604.195;3208.168;15.014;1.023;10.415;6.026;2.804;134.119;119.089;15.031;69.295;11.207;2.927;27054.489;134.210;100.876;95.775;0;0;0;0;0;0;0;0
291;1;1;1;2659.240068;2659.242928;2659.258537;819605;819605;819605;10246;10246;13113680;13113720;100.000;1221.838;1221.838;3147.293;3535.812;3147.293;15.593;1.410;10.677;5.947;2.753;122.656;107.047;15.610;68.400;12.726;2.860;27143.812;122.077;88.744;95.335;0;0;0;0;0;0;0;0
292;1;1;1;2659.375316;2659.378348;2659.393390;827799;827799;827799;10348;10348;13244784;13244824;100.000;1306.305;1306.305;3178.758;3571.144;3178.758;15.026;1.047;10.304;5.933;2.774;134.853;119.811;15.042;68.503;11.154;3.032;27245.332;135.421;102.087;95.757;0;0;0;0;0;0;0;0
293;1;1;1;2659.516123;2659.518944;2659.534219;830771;830771;830771;10385;10385;13292336;13292376;100.000;1284.749;1284.749;3190.170;3583.960;3190.170;15.260;1.373;10.704;6.001;2.765;140.829;125.553;15.276;70.071;10.847;2.821;27352.827;140.595;107.262;96.476;0;0;0;0;0;0;0;0
294;1;1;1;2659.637152;2659.640380;2659.655864;835004;835004;835004;10438;10438;13360064;13360104;100.000;1267.984;1267.984;3206.425;3602.224;3206.425;15.463;1.047;10.437;6.036;2.780;121.645;106.160;15.484;67.402;12.729;3.227;27441.139;121.436;88.102;95.953;0;0;0;0;0;0;0;0
295;1;1;1;2659.752727;2659.755584;2659.771068;814967;814967;814967;10188;10188;13039472;13039512;100.000;1227.974;1227.974;3129.483;3515.802;3129.483;15.468;1.443;10.645;5.908;2.733;115.204;99.720;15.485;68.745;13.441;2.857;27523.010;115.204;81.871;95.073;0;0;0;0;0;0;0;0
296;1;1;1;2659.918449;2659.921243;2659.935964;818656;818656;818656;10234;10234;13098496;13098536;100.000;1325.546;1325.546;3143.649;3531.712;3143.649;14.705;1.003;10.151;5.890;2.718;164.895;150.174;14.721;68.955;8.928;2.794;27654.572;165.659;132.326;97.401;0;0;0;0;0;0;0;0
297;1;1;1;2660.065972;2660.068775;2660.083923;819807;819807;819807;10248;10248;13116912;13116952;100.000;1276.642;1276.642;3148.068;3536.663;3148.068;15.132;1.402;10.588;5.897;2.743;147.960;132.811;15.148;69.896;10.238;2.803;27769.198;147.532;114.199;98.451;0;0;0;0;0;0;0;0
298;1;1;1;2660.195420;2660.198315;2660.213331;814766;814766;814766;10185;10185;13036256;13036296;100.000;1281.212;1281.212;3128.711;3514.917;3128.711;15.000;1.038;10.179;5.862;2.730;129.408;114.392;15.016;67.789;11.603;2.895;27865.272;129.540;96.207;98.311;0;0;0;0;0;0;0;0
299;1;1;1;2660.321457;2660.324313;2660.339213;809259;809259;809259;10116;10116;12948144;12948184;100.000;1280.534;1280.534;3107.564;3491.153;3107.564;14.884;1.373;10.467;5.834;2.699;125.882;110.982;14.900;70.251;11.836;2.856;27957.821;125.998;92.665;97.958;0;0;0;0;0;0;0;0
