frame_id;rx_complete;tx_complete;current_skip;yaw;pitch;zoom;camera_send_timestamp;recv_start_timestamp;node_exit_timestamp;original_points;rx_media_bytes;tx_points;rx_packets;tx_packets;payload_bytes;reference_size_bytes;data_integrity_pct;internal_throughput_mbs;reference_throughput_mbs;logical_bitrate_mbps;network_bitrate_mbps;reference_bitrate_mbps;arrived_points;eroded_points;valid_points;erosion_ms;reconstruction_ms;pose_ms;reconstruction_pipeline_ms;tx_duration_ms;active_tx_ms;active_process_ms;reference_process_ms;total_processing_ms;total_residency_ms;reference_residency_ms;node_efficiency_pct;reference_efficiency_pct;gpu_transfer_ms;gpu_copyback_ms;host_overhead_ms;camera_node_ms;e2e_latency_ms;schedule_delay_ms;inter_arrival_ms;instant_jitter_ms;desynced_jitter_ms;pose_control_ms;codec_queue_ms;frame_queue_ms;codec_backlog;decode_service_ms;decode_h265_ms;ffmpeg_write_calls;ffmpeg_write_failures;codec_queue_drops;tx_zero_accepts;tx_partial_accepts;tx_resubmit_calls;tx_resubmitted_packets;mbuf_starvation
33;1;1;1;-0.000000;0.087266;1.000000;3097.728383;3097.775677;3098.157171;776999;23688;139814;18;1748;23688;25776;100.000;0.185;0.201;536.898;576.321;6.186;162473;151153;139814;0.210;0.123;0.075;2.025;1.298;0.329;116.137;114.764;381.468;381.494;380.178;30.443;30.187;1.368;0.184;0.065;47.294;428.788;3348.306;114.305;80.972;81.122;0.000;0.025;0.000;17;112.814;378.127;2;0;0;0;0;0;0;0
34;1;1;1;0.087266;0.087266;1.000000;3097.856272;3097.903923;3098.289133;778650;22936;137648;18;1721;22936;25024;100.000;0.196;0.213;528.581;567.394;6.006;157983;147475;137648;0.206;0.123;0.075;2.018;1.041;0.056;135.283;134.167;385.186;385.210;384.152;35.119;34.925;1.370;0.181;0.063;47.651;432.861;3446.934;128.246;94.913;81.984;37.113;0.023;0.000;10;132.223;382.109;4;0;0;0;0;0;0;0
35;1;1;1;0.087266;0.087266;1.000000;3097.975030;3098.021673;3098.413123;778007;22936;137154;18;1715;22936;25024;100.000;0.204;0.222;526.684;565.362;6.006;156457;146475;137154;0.205;0.122;0.076;2.021;1.244;0.294;127.047;125.727;391.427;391.450;390.189;32.456;32.222;1.368;0.181;0.070;46.643;438.093;3537.591;117.750;84.416;82.136;0.000;0.023;0.000;10;123.782;388.144;4;0;0;0;0;0;0;0
36;1;1;1;0.087266;0.087266;1.000000;3098.087308;3098.134548;3098.533157;776483;25192;138046;20;1726;25192;27512;100.000;0.191;0.208;530.109;569.035;6.603;155937;147008;138046;0.210;0.123;0.076;2.034;0.964;0.056;123.293;122.253;398.569;398.610;397.625;30.931;30.746;1.371;0.182;0.071;47.239;445.849;3624.292;112.874;79.541;81.973;0.000;0.040;0.000;18;120.296;395.550;2;0;0;0;0;0;0;0
37;1;1;1;0.087266;0.087266;1.000000;3098.219351;3098.266737;3098.653266;781287;26132;139346;20;1742;26132;28452;100.000;0.212;0.230;535.101;574.388;6.828;157460;149487;139346;0.213;0.123;0.076;2.048;1.069;0.060;123.104;121.960;386.493;386.529;385.441;31.849;31.642;1.374;0.185;0.078;47.386;433.915;3711.067;132.189;98.856;83.029;0.000;0.036;0.000;13;119.988;383.355;3;0;0;0;0;0;0;0
38;1;1;1;0.087266;0.087266;1.000000;3098.344055;3098.390519;3098.776838;780329;27824;141098;22;1764;27824;30376;100.000;0.232;0.253;541.829;581.612;7.290;157637;150141;141098;0.210;0.122;0.077;2.043;1.302;0.332;126.690;125.312;386.286;386.319;385.001;32.794;32.548;1.371;0.186;0.077;46.464;432.783;3801.306;123.783;90.449;83.492;0.000;0.033;0.000;13;123.346;382.924;3;0;0;0;0;0;0;0
39;1;1;1;0.087266;0.087266;1.000000;3098.463453;3098.510800;3098.914238;780785;29140;142238;23;1778;29140;31808;100.000;0.245;0.267;546.206;586.306;7.634;158178;150818;142238;0.210;0.123;0.076;2.028;1.092;0.058;140.732;139.564;403.413;403.438;402.330;34.883;34.689;1.367;0.187;0.065;47.347;450.786;3905.373;120.280;86.947;83.708;0.000;0.026;0.001;11;137.612;400.265;4;0;0;0;0;0;0;0
40;1;1;1;0.087266;0.087266;1.000000;3098.582476;3098.630086;3099.045004;785430;29892;143844;23;1799;29892;32560;100.000;0.242;0.263;552.373;592.946;7.814;159340;152098;143844;0.210;0.123;0.076;2.039;1.315;0.326;133.884;132.494;414.900;414.918;413.587;32.268;32.035;1.375;0.189;0.066;47.610;462.529;4002.806;119.286;85.953;83.849;0.000;0.019;0.000;14;130.530;411.529;4;0;0;0;0;0;0;0
41;1;1;1;0.087266;0.087266;1.000000;3098.706584;3098.753931;3099.168818;789479;31208;146416;24;1831;31208;33992;100.000;0.227;0.247;562.250;603.545;8.158;161458;154259;146416;0.213;0.125;0.080;2.044;1.119;0.059;127.164;125.965;414.845;414.886;413.750;30.650;30.445;1.369;0.193;0.064;47.347;462.234;4093.286;123.846;90.512;84.265;0.000;0.041;0.000;23;124.000;411.663;2;0;0;0;0;0;0;0
42;1;1;1;0.087266;0.087266;1.000000;3098.843868;3098.891672;3099.288297;789348;31584;148106;24;1852;31584;34368;100.000;0.243;0.264;568.740;610.508;8.248;163190;156459;148106;0.210;0.124;0.078;2.046;1.344;0.317;122.642;121.220;396.617;396.625;395.265;30.921;30.668;1.369;0.195;0.071;47.805;444.429;4179.432;137.741;104.408;85.524;0.000;0.008;0.000;13;119.252;393.210;5;0;0;0;0;0;0;0
43;1;1;1;0.087266;0.087266;1.000000;3098.975295;3099.021977;3099.398775;792714;31772;149298;25;1867;31772;34672;100.000;0.256;0.279;573.317;615.424;8.321;164183;157597;149298;0.210;0.125;0.077;2.051;1.137;0.061;113.864;112.650;376.788;376.798;375.643;30.219;29.988;1.374;0.196;0.069;46.682;423.479;4256.576;130.304;96.971;86.239;0.000;0.010;0.000;20;110.676;373.582;3;0;0;0;0;0;0;0
44;1;1;1;0.087266;0.087266;0.952381;3099.098307;3099.146262;3099.516668;790865;31772;150365;25;1880;31772;34672;100.000;0.267;0.291;577.414;619.814;8.321;165393;158411;150365;0.209;0.127;0.078;2.043;1.380;0.314;121.079;119.622;370.381;370.406;369.009;32.688;32.417;1.368;0.198;0.063;47.955;418.361;4341.136;124.286;90.952;86.534;71.211;0.024;0.000;12;117.657;366.941;4;0;0;0;0;0;0;0
45;1;1;1;0.087266;0.087266;0.952381;3099.217603;3099.265526;3099.647175;787976;32148;151606;25;1896;32148;35048;100.000;0.291;0.317;582.180;624.941;8.412;166115;159428;151606;0.205;0.126;0.077;2.040;1.154;0.061;133.927;132.696;381.633;381.649;380.479;35.092;34.876;1.368;0.199;0.065;47.923;429.572;4438.310;119.263;85.930;86.496;0.000;0.016;0.000;16;130.733;378.421;4;0;0;0;0;0;0;0
46;1;1;1;0.087266;0.087266;0.952381;3099.327328;3099.376300;3099.764052;789717;145700;151650;111;1896;145700;158576;100.000;1.244;1.353;582.348;625.110;38.058;188890;165163;151650;0.210;0.126;0.078;2.049;1.139;0.059;120.069;118.852;387.741;387.752;386.597;30.965;30.743;1.369;0.199;0.067;48.972;436.724;4521.854;110.774;77.441;85.930;0.000;0.011;0.000;52;116.881;384.536;6;0;0;0;0;0;0;0
47;1;1;1;0.087266;0.087266;0.952381;3099.445149;3099.493537;3099.885147;784950;29704;150558;23;1882;29704;32372;100.000;0.228;0.248;578.155;620.601;7.769;179115;163191;150558;0.211;0.125;0.078;2.050;1.459;0.432;124.279;122.742;391.594;391.610;390.134;31.735;31.462;1.370;0.198;0.068;48.388;439.998;4609.615;117.237;83.904;85.804;0.000;0.016;0.000;13;120.770;388.067;3;0;0;0;0;0;0;0
48;1;1;1;0.087266;0.087266;0.952381;3099.577983;3099.624328;3100.000574;781130;24440;148538;19;1857;24440;26644;100.000;0.209;0.227;570.398;612.280;6.395;174491;161518;148538;0.214;0.125;0.078;2.045;1.130;0.062;118.933;117.725;376.213;376.246;375.100;31.610;31.385;1.368;0.196;0.064;46.345;422.591;4691.709;130.790;97.457;86.532;0.000;0.033;0.000;18;115.759;373.022;2;0;0;0;0;0;0;0
49;1;1;1;0.087266;0.087266;0.952381;3099.694134;3099.741600;3100.123042;780468;24628;147276;19;1841;24628;26832;100.000;0.207;0.224;565.552;607.073;6.440;169683;158314;147276;0.210;0.124;0.077;2.053;1.333;0.349;125.637;124.227;381.422;381.441;380.090;32.937;32.684;1.370;0.194;0.078;47.466;428.908;4780.843;117.273;83.940;86.370;0.000;0.020;0.001;7;122.251;378.016;4;0;0;0;0;0;0;0
50;1;1;1;0.087266;0.087266;1.000000;3099.813958;3099.861325;3100.294559;783376;25004;146748;19;1835;25004;27208;100.000;647.604;702.217;563.525;604.910;6.530;166714;156688;146748;0.212;0.125;0.077;2.057;1.102;0.059;174.892;173.713;433.203;433.234;432.115;40.369;40.201;1.388;0.193;0.063;47.366;480.601;4919.027;119.724;86.391;86.371;15.334;0.031;0.000;16;171.733;430.015;3;0;0;0;0;0;0;0
51;1;1;1;0.087266;0.087266;1.000000;3099.929853;3099.977163;3100.411828;787237;29328;145970;23;1825;29328;31996;100.000;0.239;0.260;560.537;601.697;7.679;163927;154647;145970;0.214;0.124;0.078;2.050;1.326;0.342;120.426;119.022;434.649;434.665;433.322;27.705;27.467;1.368;0.192;0.075;47.309;481.975;5002.963;115.838;82.505;86.130;0.000;0.016;0.000;16;117.049;431.255;3;0;0;0;0;0;0;0
52;1;1;1;0.087266;0.087266;1.000000;3100.053021;3100.100434;3100.525883;787734;31208;147302;24;1842;31208;33992;100.000;0.183;0.198;565.652;607.195;8.158;163921;154970;147302;0.211;0.124;0.079;2.039;1.091;0.059;117.430;116.260;425.416;425.450;424.342;27.601;27.398;1.368;0.193;0.064;47.413;472.863;5083.685;123.271;89.937;86.368;0.000;0.033;0.000;20;114.300;422.269;4;0;0;0;0;0;0;0
