frame_id;rx_complete;tx_complete;current_skip;event;yaw;pitch;zoom;camera_send_timestamp;recv_start_timestamp;codec_exit_time;node_exit_timestamp;original_points;rx_points;processed_points;rx_packets;tx_packets;payload_bytes;reference_size_bytes;data_integrity_pct;internal_throughput_mbs;reference_throughput_mbs;logical_bitrate_mbps;network_bitrate_mbps;reference_bitrate_mbps;conversion_ms;geometry_aggregation_ms;max_r_ms;projection_ms;codec_write_ms;active_tx_ms;active_process_ms;reference_process_ms;total_processing_ms;total_residency_ms;reference_residency_ms;node_efficiency_pct;reference_efficiency_pct;gpu_transfer_ms;gpu_kernel_ms;gpu_packing_ms;gpu_copyback_ms;host_overhead_ms;camera_node_ms;e2e_latency_ms;schedule_delay_ms;inter_arrival_ms;instant_jitter_ms;desynced_jitter_ms;reference_jitter_ms;raw_queue_ms;render_queue_ms;workload_ewma_ms;workload_ratio;frame_backlog;codec_backlog;encode_service_ms;encode_h265_ms;mse_y;psnr_y;ssim_y;mpeg_bytes_generated;ffmpeg_write_calls;ffmpeg_write_eagain;tx_zero_accepts;tx_partial_accepts;tx_resubmit_calls;tx_resubmitted_packets;mbuf_starvation
21;1;1;1;IDLE;0.000;0.000;1.000;3096.200258;3096.202973;3096.228729;3096.372868;779066;779066;779066;9739;19;12465056;12465096;100.000;858.104;858.104;5.977;6.549;2991.623;3.005;0.000;0.000;4.230;6.242;0.001;13.477;13.477;155.368;169.895;25.756;7.933;52.326;1.401;0.891;0.504;1.406;0.028;2.715;172.610;2021.557;121.266;87.933;66.701;87.933;0.002;0.755;4.365;0.131;0;1;25.698;25.699;nan;nan;nan;24816;1;0;0;0;0;0;0
22;1;1;1;IDLE;0.000;0.000;1.000;3096.326465;3096.329255;3096.353716;3096.494142;778280;778280;778280;9729;20;12452480;12452520;100.000;918.753;918.753;6.067;6.670;2988.605;2.896;0.000;0.000;4.353;5.944;0.001;13.193;13.193;151.333;164.887;24.461;8.001;53.934;1.528;0.896;0.500;1.403;0.027;2.790;167.677;2109.498;126.282;92.949;68.341;92.949;0.002;0.608;4.364;0.131;0;1;25.092;25.094;nan;nan;nan;25192;1;0;0;0;0;0;0
23;1;1;1;IDLE;0.000;0.000;1.000;3096.447701;3096.450516;3096.474997;3096.623077;778907;778907;778907;9737;20;12462512;12462552;100.000;913.847;913.847;6.293;6.896;2991.012;2.844;0.000;0.000;4.262;5.947;0.001;13.053;13.053;158.923;172.561;24.481;7.564;53.320;1.411;0.901;0.518;1.406;0.026;2.815;175.376;2205.099;121.261;87.927;69.565;87.927;0.002;0.632;4.341;0.130;0;1;25.089;25.090;nan;nan;nan;26132;1;0;0;0;0;0;0
24;1;1;1;IDLE;0.000;0.000;1.000;3096.575122;3096.578014;3096.603624;3096.737209;779289;779289;779289;9742;19;12468624;12468664;100.000;877.576;877.576;5.796;6.368;2992.479;2.937;0.000;0.000;4.324;6.282;0.001;13.543;13.543;144.987;159.195;25.611;8.507;52.881;1.503;0.896;0.500;1.400;0.026;2.891;162.086;2285.897;127.498;94.165;71.103;94.165;0.002;0.795;4.339;0.130;0;1;25.731;25.732;nan;nan;nan;24064;1;0;0;0;0;0;0
25;1;1;1;IDLE;0.000;0.000;1.000;3096.689950;3096.692719;3096.717841;3096.737240;779739;779739;779739;9747;19;12475824;12475864;100.000;895.592;895.592;6.022;6.594;2994.207;2.939;0.000;0.000;4.646;6.238;0.000;13.823;13.823;30.590;44.521;25.122;31.048;55.023;1.756;0.895;0.509;1.391;0.095;2.768;47.289;2252.595;114.705;81.372;71.745;81.372;0.002;0.305;4.418;0.133;0;1;25.603;25.604;nan;nan;nan;25004;1;0;0;0;0;0;0
26;1;1;1;IDLE;0.000;0.000;1.000;3096.814387;3096.817165;3096.841785;3096.987268;779364;779364;779364;9743;21;12469824;12469864;100.000;875.481;875.481;6.383;7.017;2992.767;2.956;0.000;0.000;4.222;5.890;0.002;13.069;13.069;155.860;170.103;24.620;7.683;53.082;1.393;0.900;0.507;1.396;0.027;2.778;172.881;2469.290;124.446;91.112;72.955;91.112;0.002;0.262;4.374;0.131;0;1;25.081;25.082;nan;nan;nan;26508;1;0;0;0;0;0;0
27;1;1;1;IDLE;0.000;0.000;1.000;3096.939987;3096.942653;3096.968106;3097.156657;780025;780025;780025;9751;20;12480400;12480440;100.000;871.418;871.418;6.338;6.941;2995.306;2.895;0.000;0.000;4.234;5.931;0.001;13.059;13.059;199.682;214.004;25.453;6.102;51.306;1.403;0.895;0.504;1.406;0.026;2.666;216.670;2605.346;125.488;92.155;74.155;92.155;0.002;0.964;4.341;0.130;0;1;25.089;25.090;nan;nan;nan;26320;1;0;0;0;0;0;0
28;1;1;1;IDLE;0.000;0.000;1.000;3097.109654;3097.112527;3097.137480;3097.286954;780373;780373;780373;9755;21;12485968;12486008;100.000;902.935;902.935;6.428;7.062;2996.642;2.885;0.000;0.000;4.245;5.919;0.002;13.048;13.048;160.599;174.427;24.953;7.481;52.291;1.422;0.895;0.515;1.386;0.027;2.873;177.300;2702.310;169.874;136.541;78.054;136.541;0.002;0.959;4.319;0.130;0;1;25.092;25.094;nan;nan;nan;26696;1;0;0;0;0;0;0
29;1;1;1;IDLE;0.000;0.000;1.000;3097.240324;3097.243011;3097.267719;3097.431282;781651;781651;781651;9771;22;12506416;12506456;100.000;897.307;897.307;6.699;7.364;3001.549;2.869;0.000;0.000;4.230;5.860;0.001;12.959;12.959;174.333;188.271;24.708;6.883;52.449;1.412;0.896;0.506;1.388;0.028;2.687;190.958;2813.304;130.485;97.151;79.248;97.151;0.011;0.668;4.299;0.129;0;1;25.091;25.092;nan;nan;nan;27824;1;0;0;0;0;0;0
30;1;1;1;IDLE;0.000;0.000;1.000;3097.384288;3097.387091;3097.412183;3097.552178;781375;781375;781375;9768;20;12502000;12502040;100.000;905.225;905.225;6.338;6.941;3000.490;2.907;0.000;0.000;4.285;5.994;0.001;13.185;13.185;151.276;165.087;25.092;7.987;52.547;1.427;0.912;0.513;1.406;0.026;2.803;167.890;2900.867;144.080;110.746;81.216;110.746;0.002;1.000;4.298;0.129;0;1;25.090;25.091;nan;nan;nan;26320;1;0;0;0;0;0;0
