frame_id;rx_complete;tx_complete;current_skip;camera_send_timestamp;recv_start_timestamp;node_exit_timestamp;original_points;rx_points;tx_points;rx_packets;tx_packets;payload_bytes;reference_size_bytes;data_integrity_pct;internal_throughput_mbs;reference_throughput_mbs;logical_bitrate_mbps;network_bitrate_mbps;reference_bitrate_mbps;tx_duration_ms;active_tx_ms;active_process_ms;geometry_aggregation_ms;max_r_ms;cycle_ms;header_wait_ms;total_residency_ms;node_efficiency_pct;cycle_occupancy_pct;camera_node_ms;schedule_delay_ms;inter_arrival_ms;instant_jitter_ms;desynced_jitter_ms;eth_errors;ipv4_errors;udp_errors;nsh_errors;tx_zero_accepts;tx_partial_accepts;tx_resubmit_calls;tx_resubmitted_packets
275;1;1;1;3375.861700;3375.865526;3375.884642;808073;808073;808073;10101;10101;12929168;12929208;100.000;967.683;967.683;3103.010;3486.030;3103.010;19.100;1.694;12.073;6.966;2.607;37.992;18.876;19.117;63.155;50.317;3.826;24.084;33.481;0.148;1.226;0;0;0;0;0;0;0;0
276;1;1;1;3375.893232;3375.896996;3375.915173;813584;813584;813584;10170;10170;13017344;13017384;100.000;1014.178;1014.178;3124.172;3509.809;3124.172;18.160;1.741;11.436;6.206;2.798;30.531;12.353;18.177;62.911;59.538;3.764;21.282;31.470;1.864;1.266;0;0;0;0;0;0;0;0
277;1;1;1;3375.927791;3375.932221;3375.947069;812306;812306;812306;10154;10154;12996896;12996936;100.000;1270.378;1270.378;3119.265;3504.295;3119.265;14.832;1.025;9.934;5.821;2.525;31.896;17.048;14.848;66.907;46.552;4.429;19.844;35.225;1.892;1.305;0;0;0;0;0;0;0;0
278;1;1;1;3375.961637;3375.965915;3375.983399;817500;817500;817500;10219;10219;13080000;13080040;100.000;1057.922;1057.922;3139.210;3526.704;3139.210;17.467;1.609;11.158;6.227;2.639;36.331;18.846;17.484;63.814;48.126;4.278;22.841;33.694;0.361;1.246;0;0;0;0;0;0;0;0
279;1;1;1;3375.993511;3375.997168;3376.015352;824803;824803;824803;10311;10311;13196848;13196888;100.000;1032.664;1032.664;3167.253;3558.237;3167.253;18.167;1.280;11.117;6.228;2.870;31.953;13.769;18.183;61.137;56.907;3.657;21.461;31.254;2.080;1.298;0;0;0;0;0;0;0;0
280;1;1;1;3376.027888;3376.031960;3376.047704;813944;813944;813944;10175;10175;13023104;13023144;100.000;1173.548;1173.548;3125.555;3511.381;3125.555;15.727;1.049;10.059;5.816;2.545;32.352;16.608;15.744;63.892;48.664;4.072;20.479;34.792;1.458;1.308;0;0;0;0;0;0;0;0
281;1;1;1;3376.061417;3376.065501;3376.082667;815307;815307;815307;10192;10192;13044912;13044952;100.000;1064.064;1064.064;3130.788;3517.260;3130.788;17.148;1.661;11.023;6.022;2.657;34.963;17.798;17.166;64.217;49.097;4.084;22.109;33.541;0.208;1.239;0;0;0;0;0;0;0;0
282;1;1;1;3376.093599;3376.097543;3376.115537;816329;816329;816329;10205;10205;13061264;13061304;100.000;1029.689;1029.689;3134.713;3521.677;3134.713;17.977;1.159;10.883;6.357;2.638;32.870;14.876;17.994;60.484;54.742;3.944;21.646;32.042;1.291;1.242;0;0;0;0;0;0;0;0
283;1;1;1;3376.127400;3376.131772;3376.147543;813249;813249;813249;10166;10166;13011984;13012024;100.000;1171.202;1171.202;3122.886;3508.371;3122.886;15.755;1.563;10.566;5.831;2.561;32.006;16.235;15.771;66.999;49.276;4.372;20.318;34.228;0.895;1.221;0;0;0;0;0;0;0;0
284;1;1;1;3376.160993;3376.166336;3376.184003;809333;809333;809333;10117;10117;12949328;12949368;100.000;1021.344;1021.344;3107.848;3491.475;3107.848;17.649;1.343;10.789;6.114;2.627;36.460;18.793;17.667;61.067;48.457;5.342;23.445;34.564;1.230;1.221;0;0;0;0;0;0;0;0
