frame_id;rx_complete;tx_complete;current_skip;event;yaw;pitch;zoom;camera_send_timestamp;recv_start_timestamp;codec_exit_time;node_exit_timestamp;original_points;rx_points;processed_points;rx_packets;tx_packets;payload_bytes;reference_size_bytes;data_integrity_pct;internal_throughput_mbs;reference_throughput_mbs;logical_bitrate_mbps;network_bitrate_mbps;reference_bitrate_mbps;conversion_ms;geometry_aggregation_ms;max_r_ms;projection_ms;codec_write_ms;active_tx_ms;active_process_ms;reference_process_ms;total_processing_ms;total_residency_ms;reference_residency_ms;node_efficiency_pct;reference_efficiency_pct;gpu_transfer_ms;gpu_kernel_ms;gpu_packing_ms;gpu_copyback_ms;host_overhead_ms;camera_node_ms;e2e_latency_ms;schedule_delay_ms;inter_arrival_ms;instant_jitter_ms;desynced_jitter_ms;reference_jitter_ms;raw_queue_ms;render_queue_ms;workload_ewma_ms;workload_ratio;frame_backlog;codec_backlog;encode_service_ms;encode_h265_ms;mse_y;psnr_y;ssim_y;mpeg_bytes_generated;ffmpeg_write_calls;ffmpeg_write_eagain;tx_zero_accepts;tx_partial_accepts;tx_resubmit_calls;tx_resubmitted_packets;mbuf_starvation
28;1;1;1;IDLE;0.000;0.000;1.000;2625.898276;2625.901020;2625.926090;2626.071627;780373;780373;780373;9755;21;12485968;12486008;100.000;886.329;886.329;6.428;7.062;2996.642;2.857;0.000;0.000;4.048;6.116;0.001;13.022;13.022;156.520;170.607;25.071;7.633;51.941;1.441;0.747;0.435;1.399;0.026;2.744;173.351;2723.488;119.556;86.222;79.293;86.222;0.002;0.816;4.120;0.124;0;1;22.366;22.369;nan;nan;nan;26696;1;0;0;0;0;0;0
29;1;1;1;IDLE;0.000;0.000;1.000;2626.020611;2626.023381;2626.055497;2626.191301;781651;781651;781651;9771;22;12506416;12506456;100.000;863.271;863.271;6.699;7.364;3001.549;3.007;0.000;0.000;4.099;13.247;0.001;20.353;20.353;153.432;167.920;32.115;12.121;63.375;1.485;0.739;0.439;1.406;0.030;2.770;170.690;2809.829;122.362;89.028;79.901;89.028;0.010;0.271;4.117;0.124;0;1;29.374;29.376;nan;nan;nan;27824;1;0;0;0;0;0;0
30;1;1;1;IDLE;0.000;0.000;1.000;2626.139523;2626.142392;2626.174697;2626.303937;781375;781375;781375;9768;21;12502000;12502040;100.000;890.114;890.114;6.383;7.017;3000.490;2.931;0.000;0.000;4.224;13.178;0.002;20.333;20.333;147.499;161.545;32.305;12.587;62.941;1.566;0.745;0.479;1.406;0.027;2.869;164.414;2889.131;119.011;85.678;80.262;85.678;0.002;0.855;4.146;0.124;0;1;29.779;29.780;nan;nan;nan;26508;1;0;0;0;0;0;0
31;1;1;1;IDLE;0.000;0.000;1.000;2626.259442;2626.262205;2626.286868;2626.420653;784392;784392;784392;9805;100;12550272;12550312;100.000;890.894;890.894;31.425;34.524;3012.075;2.880;0.000;0.000;4.071;6.078;0.003;13.030;13.030;144.360;158.448;24.663;8.223;52.830;1.450;0.753;0.437;1.405;0.025;2.763;161.211;2972.514;119.813;86.480;80.651;86.480;0.002;0.424;4.129;0.124;0;1;23.143;23.146;nan;nan;nan;130848;1;0;0;0;0;0;0
32;1;1;1;IDLE;0.000;0.000;1.000;2626.368681;2626.371448;2626.404216;2626.534733;782671;782671;782671;9784;22;12522736;12522776;100.000;877.726;877.726;6.924;7.590;3005.466;2.931;0.000;0.000;4.311;13.178;0.001;20.419;20.419;149.017;163.285;32.768;12.505;62.314;1.701;0.748;0.435;1.399;0.027;2.767;166.052;3053.261;109.243;75.910;80.355;75.910;0.002;1.010;4.177;0.125;0;1;29.610;29.612;nan;nan;nan;28764;1;0;0;0;0;0;0
33;1;1;1;IDLE;0.000;0.000;1.000;2626.483562;2626.486313;2626.518449;2626.654632;776999;776999;776999;9713;18;12431984;12432024;100.000;894.180;894.180;5.661;6.202;2983.686;2.855;0.000;0.000;4.247;13.153;0.002;20.255;20.255;154.416;168.319;32.136;12.034;63.029;1.636;0.740;0.438;1.406;0.027;2.751;171.070;3139.827;114.865;81.531;80.428;81.531;0.002;0.830;4.197;0.126;0;1;29.434;29.435;nan;nan;nan;23500;1;0;0;0;0;0;0
34;1;1;1;IDLE;0.000;0.000;1.000;2626.611553;2626.614386;2626.638497;2626.780283;778650;778650;778650;9734;18;12458400;12458440;100.000;898.269;898.269;5.571;6.111;2990.026;2.836;0.000;0.000;4.078;5.914;0.001;12.827;12.827;152.027;165.897;24.110;7.732;53.202;1.482;0.741;0.438;1.391;0.026;2.833;168.730;3232.144;128.073;94.740;81.323;94.740;0.002;0.247;4.169;0.125;0;1;22.045;22.047;nan;nan;nan;23124;1;0;0;0;0;0;0
35;1;1;1;IDLE;0.000;0.000;1.000;2626.730012;2626.732706;2626.763896;2626.893208;778007;778007;778007;9726;18;12448112;12448152;100.000;910.352;910.352;5.616;6.156;2987.556;2.873;0.000;0.000;4.012;13.046;0.002;19.930;19.930;146.828;160.502;31.190;12.417;63.898;1.401;0.748;0.431;1.406;0.026;2.693;163.196;3311.736;118.319;84.986;81.552;84.986;0.002;0.457;4.132;0.124;0;1;29.430;29.431;nan;nan;nan;23312;1;0;0;0;0;0;0
36;1;1;1;IDLE;0.000;0.000;1.000;2626.842483;2626.845284;2626.877223;2627.018879;776483;776483;776483;9707;19;12423728;12423768;100.000;867.801;867.801;6.022;6.594;2981.704;2.960;0.000;0.000;4.013;13.118;0.001;20.091;20.091;159.278;173.595;31.939;11.573;62.905;1.421;0.738;0.433;1.395;0.026;2.801;176.395;3404.073;112.578;79.245;81.408;79.245;0.002;0.489;4.105;0.123;0;1;29.100;29.101;nan;nan;nan;25004;1;0;0;0;0;0;0
37;1;1;1;IDLE;0.000;0.000;1.000;2626.974562;2626.977726;2627.002587;2627.150121;781287;781287;781287;9767;20;12500592;12500632;100.000;886.361;886.361;6.293;6.896;3000.152;2.879;0.000;0.000;4.031;6.181;0.001;13.092;13.092;158.291;172.395;24.860;7.594;52.661;1.416;0.743;0.435;1.408;0.029;3.164;175.559;3501.982;132.442;99.109;82.514;99.109;0.010;0.534;4.089;0.123;0;1;22.470;22.472;nan;nan;nan;26132;1;0;0;0;0;0;0
38;1;1;1;IDLE;0.000;0.000;1.000;2627.099204;2627.101945;2627.133761;2627.269391;780329;780329;780329;9755;22;12485264;12485304;100.000;902.852;902.852;6.699;7.364;2996.473;2.852;0.000;0.000;4.424;13.068;0.001;20.345;20.345;153.618;167.446;31.816;12.150;63.945;1.780;0.754;0.452;1.410;0.028;2.741;170.187;3587.919;124.219;90.885;83.037;90.885;0.002;0.492;4.178;0.125;0;1;29.425;29.426;nan;nan;nan;27824;1;0;0;0;0;0;0
39;1;1;1;IDLE;0.000;0.000;1.000;2627.218613;2627.221465;2627.253229;2627.381832;780785;780785;780785;9760;22;12492560;12492600;100.000;889.301;889.301;6.970;7.635;2998.224;2.890;0.000;0.000;4.184;13.274;0.001;20.348;20.348;146.319;160.367;31.764;12.688;64.059;1.578;0.739;0.435;1.405;0.027;2.852;163.218;3667.026;119.520;86.187;83.234;86.187;0.002;0.256;4.182;0.125;0;1;29.433;29.434;nan;nan;nan;28952;1;0;0;0;0;0;0
40;1;1;1;IDLE;0.000;0.000;1.000;2627.337551;2627.340356;2627.365385;2627.513075;785430;785430;785430;9818;23;12566880;12566920;100.000;865.647;865.647;7.195;7.892;3016.061;2.900;0.000;0.000;4.129;6.162;0.001;13.191;13.191;158.201;172.718;25.029;7.637;52.702;1.522;0.748;0.440;1.393;0.026;2.805;175.524;3764.936;118.891;85.558;83.379;85.558;0.002;0.218;4.171;0.125;0;1;22.605;22.607;nan;nan;nan;29892;1;0;0;0;0;0;0
41;1;1;1;IDLE;0.000;0.000;1.000;2627.461788;2627.464787;2627.496635;2627.691013;789479;789479;789479;9869;24;12631664;12631704;100.000;883.986;883.986;7.466;8.194;3031.609;2.972;0.000;0.000;4.179;13.129;0.001;20.281;20.281;211.937;226.227;31.848;8.965;63.680;1.570;0.745;0.441;1.393;0.029;2.999;229.225;3909.541;124.430;91.097;83.862;91.097;0.002;0.248;4.175;0.125;0;1;29.566;29.567;nan;nan;nan;31020;1;0;0;0;0;0;0
42;1;1;1;IDLE;0.000;0.000;1.000;2627.640759;2627.643491;2627.675039;2627.814246;789348;789348;789348;9867;24;12629568;12629608;100.000;893.538;893.538;7.601;8.329;3031.106;2.907;0.000;0.000;4.092;13.130;0.004;20.129;20.129;156.621;170.755;31.548;11.788;63.805;1.473;0.746;0.435;1.410;0.027;2.732;173.488;3999.441;178.704;145.371;87.706;145.371;0.002;0.189;4.157;0.125;0;1;29.102;29.103;nan;nan;nan;31584;1;0;0;0;0;0;0
43;1;1;1;IDLE;0.000;0.000;1.000;2627.770002;2627.772793;2627.798169;2627.814285;792714;792714;792714;9909;24;12683424;12683464;100.000;860.013;860.013;7.601;8.329;3044.031;3.069;0.000;0.000;4.042;5.966;0.001;13.077;13.077;26.744;41.492;25.376;31.517;51.533;1.428;0.752;0.434;1.399;0.028;2.791;44.283;3966.146;129.302;95.969;88.222;95.969;0.002;0.617;4.130;0.124;0;1;22.038;22.040;nan;nan;nan;31584;1;0;0;0;0;0;0
44;1;1;1;IDLE;0.000;0.000;1.000;2627.886803;2627.889551;2627.921431;2628.057595;790865;790865;790865;9886;25;12653840;12653880;100.000;887.290;887.290;7.692;8.450;3036.931;2.897;0.000;0.000;4.020;12.966;0.002;19.882;19.882;153.782;168.044;31.880;11.832;62.366;1.419;0.749;0.433;1.393;0.025;2.748;170.791;4176.122;116.758;83.425;87.922;83.425;0.002;0.631;4.105;0.123;0;1;29.101;29.102;nan;nan;nan;31960;1;0;0;0;0;0;0
45;1;1;1;IDLE;0.000;0.000;1.000;2628.006183;2628.008940;2628.041219;2628.161125;787976;787976;787976;9850;25;12607616;12607656;100.000;898.198;898.198;7.737;8.496;3025.837;2.912;0.000;0.000;4.146;13.484;0.001;20.543;20.543;138.148;152.185;32.279;13.498;63.641;1.527;0.748;0.435;1.411;0.025;2.757;154.941;4246.319;119.389;86.056;87.806;86.056;0.002;0.610;4.117;0.124;0;1;29.857;29.858;nan;nan;nan;32148;1;0;0;0;0;0;0
46;1;1;1;IDLE;0.000;0.000;1.000;2628.115890;2628.118680;2628.143982;2628.285797;789717;789717;789717;9872;111;12635472;12635512;100.000;888.203;888.203;35.034;38.476;3032.523;2.922;0.000;0.000;4.197;5.998;0.003;13.118;13.118;152.891;167.117;25.302;7.849;51.844;1.575;0.755;0.440;1.398;0.029;2.790;169.907;4337.658;109.740;76.406;87.093;76.406;0.007;0.873;4.139;0.124;0;1;23.137;23.139;nan;nan;nan;145888;1;0;0;0;0;0;0
47;1;1;1;IDLE;0.000;0.000;1.000;2628.233747;2628.236491;2628.269417;2628.417648;784950;784950;784950;9812;23;12559200;12559240;100.000;856.343;856.343;7.240;7.937;3014.218;3.004;0.000;0.000;4.178;13.167;0.001;20.349;20.349;166.490;181.157;32.926;11.233;61.804;1.568;0.751;0.441;1.389;0.029;2.744;183.901;4436.176;117.812;84.478;86.930;84.478;0.002;0.912;4.151;0.125;0;1;29.543;29.544;nan;nan;nan;30080;1;0;0;0;0;0;0
48;1;1;1;IDLE;0.000;0.000;1.000;2628.366791;2628.369722;2628.401568;2628.527512;781130;781130;781130;9765;19;12498080;12498120;100.000;902.654;902.654;5.842;6.413;2999.549;2.834;0.000;0.000;4.031;13.019;0.001;19.884;19.884;143.944;157.790;31.847;12.601;62.436;1.410;0.752;0.434;1.409;0.025;2.931;160.721;4512.706;133.230;99.897;87.740;99.897;0.002;0.949;4.123;0.124;0;1;29.095;29.097;nan;nan;nan;24252;1;0;0;0;0;0;0
