frame_id;rx_complete;tx_complete;current_skip;camera_send_timestamp;recv_start_timestamp;node_exit_timestamp;original_points;rx_points;tx_points;rx_packets;tx_packets;payload_bytes;reference_size_bytes;data_integrity_pct;internal_throughput_mbs;reference_throughput_mbs;logical_bitrate_mbps;network_bitrate_mbps;reference_bitrate_mbps;tx_duration_ms;active_tx_ms;active_process_ms;cycle_ms;header_wait_ms;total_residency_ms;node_efficiency_pct;cycle_occupancy_pct;camera_node_ms;schedule_delay_ms;inter_arrival_ms;instant_jitter_ms;desynced_jitter_ms;eth_errors;ipv4_errors;udp_errors;nsh_errors;tx_zero_accepts;tx_partial_accepts;tx_resubmit_calls;tx_resubmitted_packets
11;1;1;1;5211.442520;5211.650346;5211.653002;778554;139114;139114;1739;1739;2225824;2225876;100.000;840.497;840.497;534.210;573.430;534.210;2.646;1.949;1.990;54.738;52.081;2.657;74.924;4.853;207.826;23.190;53.397;20.063;3.257;0;0;0;0;0;0;0;0
12;1;1;1;5211.475918;5211.668915;5211.670375;779986;140496;140496;1757;1757;2247936;2247988;100.000;1548.584;1548.584;539.517;579.143;539.517;1.454;0.579;0.628;17.373;15.913;1.460;43.001;8.403;192.997;7.229;18.569;14.764;3.976;0;0;0;0;0;0;0;0
13;1;1;1;5211.508803;5211.696564;5211.697669;780926;142868;142868;1786;1786;2285888;2285940;100.000;2082.847;2082.847;548.626;588.905;548.626;1.101;0.723;0.777;27.294;26.189;1.105;70.321;4.049;187.760;1.190;27.649;5.685;4.083;0;0;0;0;0;0;0;0
14;1;1;1;5211.542855;5211.736891;5211.752706;782770;144928;144928;1812;1812;2318848;2318900;100.000;146.855;146.855;556.536;597.402;556.536;15.811;1.635;1.680;55.037;39.222;15.815;10.625;28.735;194.036;22.893;40.327;6.994;4.265;0;0;0;0;0;0;0;0
15;1;1;1;5211.576679;5211.768497;5211.770011;784474;146044;146044;1826;1826;2336704;2336756;100.000;1544.154;1544.154;560.821;602.004;560.821;1.509;0.707;0.757;17.305;15.791;1.514;50.014;8.748;191.818;6.865;31.606;1.728;4.106;0;0;0;0;0;0;0;0
16;1;1;1;5211.608868;5211.798937;5211.800140;785193;145822;145822;1823;1823;2333152;2333204;100.000;1953.374;1953.374;559.969;601.083;559.969;1.198;0.539;0.597;30.129;28.927;1.202;49.700;3.990;190.069;3.660;30.441;2.893;4.030;0;0;0;0;0;0;0;0
17;1;1;1;5211.642120;5211.837084;5211.853478;782720;144126;144126;1802;1802;2306016;2306068;100.000;140.722;140.722;553.456;594.097;553.456;16.390;1.685;1.765;53.339;36.944;16.394;10.768;30.736;194.964;23.666;38.147;4.813;4.079;0;0;0;0;0;0;0;0
18;1;1;1;5211.677465;5211.870344;5211.871382;781613;141930;141930;1775;1775;2270880;2270932;100.000;2196.479;2196.479;545.024;585.055;545.024;1.034;0.573;0.621;17.904;16.866;1.039;59.776;5.801;192.879;8.237;33.260;0.073;3.829;0;0;0;0;0;0;0;0
19;1;1;1;5211.708548;5211.897387;5211.898712;780006;139740;139740;1747;1747;2235840;2235892;100.000;1694.358;1694.358;536.614;576.014;536.614;1.321;0.625;0.689;27.330;26.005;1.325;52.023;4.848;188.839;2.233;27.043;6.290;3.983;0;0;0;0;0;0;0;0
20;1;1;1;5211.741984;5211.934949;5211.936049;780302;138346;138346;1730;1730;2213536;2213588;100.000;2013.393;2013.393;531.261;570.277;531.261;1.096;0.557;0.604;37.337;36.237;1.100;54.943;2.946;192.965;6.236;37.561;4.228;3.998;0;0;0;0;0;0;0;0
