frame_id;rx_complete;tx_complete;current_skip;event;yaw;pitch;zoom;camera_send_timestamp;recv_start_timestamp;codec_exit_time;node_exit_timestamp;original_points;rx_points;processed_points;rx_packets;tx_packets;payload_bytes;reference_size_bytes;data_integrity_pct;internal_throughput_mbs;reference_throughput_mbs;logical_bitrate_mbps;network_bitrate_mbps;reference_bitrate_mbps;conversion_ms;geometry_aggregation_ms;max_r_ms;projection_ms;codec_write_ms;active_tx_ms;active_process_ms;reference_process_ms;total_processing_ms;total_residency_ms;reference_residency_ms;node_efficiency_pct;reference_efficiency_pct;gpu_transfer_ms;gpu_kernel_ms;gpu_packing_ms;gpu_copyback_ms;host_overhead_ms;camera_node_ms;e2e_latency_ms;schedule_delay_ms;inter_arrival_ms;instant_jitter_ms;desynced_jitter_ms;reference_jitter_ms;raw_queue_ms;render_queue_ms;workload_ewma_ms;workload_ratio;frame_backlog;codec_backlog;encode_service_ms;encode_h265_ms;mse_y;psnr_y;ssim_y;mpeg_bytes_generated;ffmpeg_write_calls;ffmpeg_write_eagain;tx_zero_accepts;tx_partial_accepts;tx_resubmit_calls;tx_resubmitted_packets;mbuf_starvation
21;1;1;1;IDLE;0.000;0.000;1.000;4979.528634;4979.531689;4979.563940;4979.619235;779066;779066;779066;9275;19;12465056;12465096;100.000;624.842;624.842;5.977;6.549;2991.623;3.864;0.000;0.000;4.781;6.901;0.001;15.546;15.546;67.597;87.546;32.252;17.757;48.201;2.123;0.751;0.454;1.422;0.031;3.055;90.601;88.643;32.524;0.810;0.802;0.810;0.002;0.618;5.462;0.164;0;2;28.114;28.116;nan;nan;nan;24816;1;0;0;0;0;0;0
22;1;1;1;IDLE;0.000;0.000;1.000;4979.562105;4979.567762;4979.600140;4979.657683;778280;778280;778280;9266;20;12452480;12452520;100.000;692.317;692.317;6.067;6.670;2988.605;4.330;0.000;0.000;5.120;9.021;0.001;18.471;18.471;71.933;89.920;32.378;20.542;57.048;2.493;0.755;0.458;1.387;0.028;5.657;95.577;93.758;36.074;2.740;0.923;2.740;0.002;0.248;5.379;0.161;0;1;28.111;28.113;nan;nan;nan;25192;1;0;0;0;0;0;0
23;1;1;1;IDLE;0.000;0.000;1.000;4979.597472;4979.603497;4979.633351;4979.691127;778907;778907;778907;9273;20;12462512;12462552;100.000;722.637;722.637;6.248;6.851;2991.012;4.385;0.000;0.000;4.421;8.154;0.001;16.960;16.960;70.383;87.629;29.854;19.354;56.809;1.783;0.762;0.457;1.393;0.026;6.025;93.655;93.869;35.735;2.402;1.016;2.402;0.002;0.031;5.143;0.154;0;1;32.483;32.483;nan;nan;nan;25944;1;0;0;0;0;0;0
24;1;1;1;IDLE;0.000;0.000;1.000;4979.629931;4979.635419;4979.665293;4979.723605;779289;779289;779289;9278;19;12468624;12468664;100.000;694.711;694.711;5.842;6.413;2992.479;4.108;0.000;0.000;4.299;7.018;0.002;15.425;15.425;70.238;88.186;29.874;17.492;51.635;1.711;0.735;0.436;1.391;0.026;5.488;93.674;93.014;31.921;1.412;1.040;1.412;0.002;0.606;4.934;0.148;0;2;32.849;32.850;nan;nan;nan;24252;1;0;0;0;0;0;0
25;1;1;1;IDLE;0.000;0.000;1.000;4979.661751;4979.665339;4979.697982;4979.758288;779739;779739;779739;9283;20;12475824;12475864;100.000;630.691;630.691;6.112;6.715;2994.207;4.031;0.000;0.000;5.985;6.628;0.001;16.644;16.644;73.167;92.949;32.644;17.907;50.988;3.182;0.734;0.433;1.604;0.032;3.588;96.536;94.363;29.920;3.413;1.189;3.413;0.002;0.246;5.200;0.156;0;2;32.246;32.248;nan;nan;nan;25380;1;0;0;0;0;0;0
26;1;1;1;IDLE;0.000;0.000;1.000;4979.695094;4979.698560;4979.731657;4979.758323;779364;779364;779364;9279;20;12469824;12469864;100.000;611.407;611.407;6.338;6.941;2992.767;4.074;0.000;0.000;4.625;7.224;0.000;15.923;15.923;39.369;59.764;33.097;26.644;48.111;1.935;0.737;0.436;1.488;0.028;3.466;63.230;61.066;33.221;0.113;1.121;0.113;0.002;0.850;5.060;0.152;0;2;33.852;33.854;nan;nan;nan;26320;1;0;0;0;0;0;0
27;1;1;1;IDLE;0.000;0.000;1.000;4979.728957;4979.734065;4979.766534;4979.825305;780025;780025;780025;9287;20;12480400;12480440;100.000;659.469;659.469;6.338;6.941;2995.306;4.120;0.000;0.000;5.277;8.024;0.002;17.422;17.422;72.315;91.240;32.469;19.094;53.656;2.680;0.735;0.435;1.397;0.029;5.108;96.348;94.714;35.506;2.172;1.187;2.172;0.002;0.240;5.117;0.154;0;2;32.556;32.557;nan;nan;nan;26320;1;0;0;0;0;0;0
28;1;1;1;IDLE;0.000;0.000;1.000;4979.761711;4979.764823;4979.799609;4979.857475;780373;780373;780373;9291;21;12485968;12486008;100.000;621.408;621.408;6.428;7.062;2996.642;4.050;0.000;0.000;6.120;8.018;0.001;18.188;18.188;72.558;92.651;34.786;19.630;52.284;3.271;0.749;0.446;1.620;0.033;3.112;95.763;93.550;30.758;2.575;1.274;2.575;0.002;0.552;5.373;0.161;0;2;33.711;33.713;nan;nan;nan;26696;1;0;0;0;0;0;0
29;1;1;1;IDLE;0.000;0.000;1.000;4979.795333;4979.798927;4979.832972;4979.886728;781651;781651;781651;9306;22;12506416;12506456;100.000;607.725;607.725;6.744;7.409;3001.549;4.261;0.000;0.000;5.772;7.303;0.001;17.336;17.336;67.222;87.801;34.045;19.745;50.921;3.178;0.736;0.428;1.399;0.032;3.594;91.395;89.470;34.104;0.771;1.242;0.771;0.009;0.380;5.476;0.164;0;2;31.802;31.803;nan;nan;nan;28012;1;0;0;0;0;0;0
30;1;1;1;IDLE;0.000;0.000;1.000;4979.828467;4979.831517;4979.865131;4979.925571;781375;781375;781375;9303;21;12502000;12502040;100.000;620.912;620.912;6.383;7.017;3000.490;4.064;0.000;0.000;5.804;7.387;0.001;17.254;17.254;73.919;94.054;33.614;18.345;51.330;3.178;0.766;0.434;1.392;0.034;3.050;97.104;94.980;32.590;0.744;1.211;0.744;0.003;0.285;5.560;0.167;0;2;28.980;28.982;nan;nan;nan;26508;1;0;0;0;0;0;0
31;1;1;1;IDLE;0.000;0.000;1.000;4979.862654;4979.867640;4979.901170;4979.956255;784392;784392;784392;9338;100;12550272;12550312;100.000;650.173;650.173;31.425;34.524;3012.075;4.177;0.000;0.000;5.243;8.340;0.007;17.760;17.760;69.312;88.615;33.529;20.042;52.970;2.596;0.772;0.453;1.394;0.029;4.986;93.602;92.331;36.123;2.790;1.310;2.790;0.002;0.641;5.486;0.165;0;1;32.738;32.740;nan;nan;nan;130848;1;0;0;0;0;0;0
32;1;1;1;IDLE;0.000;0.000;1.000;4979.896520;4979.901406;4979.933835;4979.984871;782671;782671;782671;9318;22;12522736;12522776;100.000;630.178;630.178;6.879;7.545;3005.466;4.191;0.000;0.000;4.266;7.929;0.002;16.386;16.386;63.593;83.465;32.429;19.632;50.528;1.643;0.751;0.438;1.405;0.028;4.886;88.351;87.613;33.766;0.432;1.255;0.432;0.002;0.360;5.185;0.156;0;2;30.345;30.347;nan;nan;nan;28576;1;0;0;0;0;0;0
33;1;1;1;IDLE;0.000;0.000;1.000;4979.928386;4979.931675;4979.964997;4980.025112;776999;776999;776999;9250;18;12431984;12432024;100.000;645.374;645.374;5.706;6.247;2983.686;3.723;0.000;0.000;5.287;8.010;0.001;17.021;17.021;74.174;93.437;33.322;18.216;51.080;2.312;0.757;0.449;1.729;0.040;3.288;96.726;94.521;30.269;3.065;1.368;3.065;0.002;0.758;5.216;0.156;0;2;27.880;27.882;nan;nan;nan;23688;1;0;0;0;0;0;0
34;1;1;1;IDLE;0.000;0.000;1.000;4979.962085;4979.967387;4980.001082;4980.056227;778650;778650;778650;9270;18;12458400;12458440;100.000;675.424;675.424;5.526;6.066;2990.026;4.084;0.000;0.000;5.299;9.020;0.001;18.402;18.402;70.395;88.840;33.696;20.714;54.613;2.664;0.754;0.458;1.394;0.028;5.302;94.142;92.302;35.712;2.378;1.431;2.378;0.002;0.929;5.239;0.157;0;1;33.047;33.049;nan;nan;nan;22936;1;0;0;0;0;0;0
35;1;1;1;IDLE;0.000;0.000;1.000;4979.997556;4980.002943;4980.031839;4980.085336;778007;778007;778007;9262;18;12448112;12448152;100.000;691.180;691.180;5.571;6.111;2987.556;4.124;0.000;0.000;4.141;6.704;0.002;14.968;14.968;64.383;82.393;28.896;18.167;51.801;1.548;0.737;0.440;1.391;0.025;5.386;87.780;88.078;35.556;2.223;1.481;2.223;0.002;0.038;4.967;0.149;0;2;31.089;31.090;nan;nan;nan;23124;1;0;0;0;0;0;0
36;1;1;1;IDLE;0.000;0.000;1.000;4980.028669;4980.031792;4980.064349;4980.119407;776483;776483;776483;9244;20;12423728;12423768;100.000;636.287;636.287;6.067;6.670;2981.704;3.986;0.000;0.000;4.871;7.137;0.001;15.994;15.994;68.089;87.615;32.557;18.255;49.126;2.071;0.750;0.436;1.582;0.032;3.124;90.738;88.816;28.850;4.484;1.668;4.484;0.002;1.021;4.950;0.149;0;2;28.118;28.120;nan;nan;nan;25192;1;0;0;0;0;0;0
37;1;1;1;IDLE;0.000;0.000;1.000;4980.061920;4980.067434;4980.100316;4980.158178;781287;781287;781287;9302;21;12500592;12500632;100.000;676.399;676.399;6.383;7.017;3000.152;4.404;0.000;0.000;5.295;9.024;0.001;18.723;18.723;72.262;90.743;32.881;20.633;56.940;2.666;0.756;0.457;1.387;0.028;5.514;96.257;94.253;35.642;2.309;1.708;2.309;0.007;0.073;5.039;0.151;0;1;28.112;28.114;nan;nan;nan;26508;1;0;0;0;0;0;0
38;1;1;1;IDLE;0.000;0.000;1.000;4980.097352;4980.103246;4980.134155;4980.191292;780329;780329;780329;9290;22;12485264;12485304;100.000;696.452;696.452;6.744;7.409;2996.473;4.142;0.000;0.000;4.285;7.778;0.001;16.205;16.205;70.118;88.045;30.909;18.406;52.429;1.598;0.761;0.458;1.442;0.027;5.895;93.940;94.034;35.812;2.479;1.757;2.479;0.002;0.916;4.857;0.146;0;1;31.798;31.799;nan;nan;nan;28012;1;0;0;0;0;0;0
39;1;1;1;IDLE;0.000;0.000;1.000;4980.130954;4980.134366;4980.165042;4980.225334;780785;780785;780785;9296;22;12492560;12492600;100.000;637.401;637.401;6.970;7.635;2998.224;4.228;0.000;0.000;4.178;6.579;0.001;14.985;14.985;71.368;90.968;30.676;16.473;48.849;1.567;0.754;0.440;1.392;0.025;3.413;94.380;94.743;31.120;2.213;1.785;2.213;0.002;0.316;4.694;0.141;0;2;32.826;32.827;nan;nan;nan;28952;1;0;0;0;0;0;0
40;1;1;1;IDLE;0.000;0.000;1.000;4980.162109;4980.165713;4980.199548;4980.258749;785430;785430;785430;9351;23;12566880;12566920;100.000;638.530;638.530;7.195;7.892;3016.061;4.045;0.000;0.000;5.873;8.021;0.001;17.939;17.939;73.355;93.036;33.835;19.282;53.019;3.227;0.748;0.434;1.431;0.033;3.603;96.640;94.824;31.346;1.987;1.798;1.987;0.002;0.257;4.992;0.150;0;2;33.804;33.807;nan;nan;nan;29892;1;0;0;0;0;0;0
41;1;1;1;IDLE;0.000;0.000;1.000;4980.195444;4980.199711;4980.232784;4980.292198;789479;789479;789479;9399;24;12631664;12631704;100.000;651.124;651.124;7.466;8.194;3031.609;4.073;0.000;0.000;6.199;7.176;0.003;17.448;17.448;73.087;92.487;33.073;18.865;52.756;3.585;0.739;0.438;1.395;0.043;4.267;96.754;94.940;33.998;0.665;1.727;0.665;0.004;0.293;5.297;0.159;0;2;33.138;33.139;nan;nan;nan;31020;1;0;0;0;0;0;0
