frame_id;rx_complete;current_skip;yaw;pitch;zoom;camera_send_timestamp;recv_start_timestamp;node_exit_timestamp;original_points;arrived_points;eroded_points;valid_points;rx_points;rx_packets;payload_bytes;data_integrity_pct;internal_throughput_mbs;logical_bitrate_mbps;network_bitrate_mbps;arrival_pct;erosion_pct;valid_pct;web_publish_ms;web_ack_ms;active_process_ms;total_residency_ms;node_efficiency_pct;camera_node_ms;e2e_latency_ms;reference_e2e_ms;schedule_delay_ms;instant_jitter_ms;desynced_jitter_ms;cmd_id;reference_cmd_ms;cmd_apply_ms;cmd_photon_ms;quality_save_ms;mean_error;geom_rmse;chamfer;hausdorff;mean_mm;rmse_mm;chamfer_mm;hausdorff_mm
1;1;1;0.000000;0.000000;1.000000;3271.475020;3271.707198;3271.708729;784142;178911;159140;146318;146318;1829;2341088;100.000;1530.830;561.874;603.123;22.816;88.949;18.660;0.000;136.435;0.702;1.530;45.867;232.178;233.709;233.708;0.000;0.000;0.000;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
2;1;1;0.000000;0.000000;1.000000;3271.509309;3271.750804;3271.759635;783406;169393;156499;144182;144182;1803;2306912;100.000;261.268;553.671;594.335;21.623;92.388;18.405;0.000;0.000;8.049;8.831;91.141;241.495;250.326;250.325;10.273;10.273;0.642;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
3;1;1;0.000000;0.000000;1.000000;3271.542066;3271.788734;3271.794685;780200;164369;153953;141754;141754;1772;2268064;100.000;381.197;544.348;584.312;21.068;93.663;18.169;0.000;0.000;5.390;5.951;90.565;246.667;252.619;252.617;14.869;4.596;0.889;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
4;1;1;0.000000;0.000000;1.000000;3271.575388;3271.814797;3271.825788;778467;160176;150044;139430;139430;1743;2230880;100.000;203.003;535.424;574.733;20.576;93.674;17.911;0.000;0.000;10.345;10.991;94.122;239.409;250.401;250.399;7.599;7.270;1.288;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
5;1;1;0.000000;0.000000;1.000000;3271.610018;3271.844895;3271.846347;776427;157416;147596;137802;137802;1723;2204832;100.000;1519.100;529.172;568.031;20.274;93.762;17.748;0.000;82.944;1.059;1.452;72.952;234.877;236.330;236.329;4.364;3.235;1.410;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
6;1;1;0.000000;0.000000;1.000000;3271.643839;3271.879074;3271.880839;774893;155551;146610;137230;137230;1716;2195680;100.000;1244.736;526.976;565.676;20.074;94.252;17.710;0.000;0.000;1.294;1.765;73.303;235.234;236.999;236.998;5.209;0.845;1.374;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
7;1;1;0.000000;0.000000;1.000000;3271.675003;3271.909866;3271.915784;775949;155686;147295;137590;137590;1720;2201440;100.000;372.146;528.358;567.149;20.064;94.610;17.732;0.000;100.245;5.514;5.918;93.174;234.863;240.781;240.779;2.668;2.542;1.447;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
8;1;1;0.000000;0.000000;1.000000;3271.709769;3271.942170;3271.944437;775463;154861;147176;137746;137746;1722;2203936;100.000;972.771;528.957;567.793;19.970;95.037;17.763;0.000;0.000;1.890;2.267;83.385;232.401;234.668;234.667;1.639;1.029;1.421;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
9;1;1;0.000000;0.000000;1.000000;3271.742539;3271.980213;3271.989298;775698;154529;147359;138024;138024;1726;2208384;100.000;243.109;530.025;568.951;19.921;95.360;17.794;0.000;0.000;8.526;9.085;93.845;237.674;246.759;246.758;6.348;4.710;1.627;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
10;1;1;0.000000;0.000000;1.000000;3271.774995;3272.015680;3272.023762;778020;153970;146730;138278;138278;1729;2212448;100.000;273.838;531.000;569.994;19.790;95.298;17.773;0.000;72.045;5.329;8.081;65.943;240.685;248.766;248.765;8.482;2.134;1.658;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
11;1;1;0.000000;0.000000;1.000000;3271.811035;3272.042852;3272.048903;778554;154589;147752;139114;139114;1739;2225824;100.000;367.938;534.210;573.430;19.856;95.577;17.868;0.000;0.000;1.335;6.051;22.070;231.817;237.868;237.866;2.321;6.162;1.940;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
12;1;1;0.000000;0.000000;1.000000;3271.842868;3272.076327;3272.080531;779986;155521;148946;140496;140496;1757;2247936;100.000;534.899;539.517;579.143;19.939;95.772;18.013;0.000;91.065;3.738;4.204;88.932;233.459;237.663;237.662;2.462;0.141;1.827;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
13;1;1;0.000000;0.000000;1.000000;3271.876751;3272.109687;3272.116876;780926;157623;150993;142868;142868;1786;2285888;100.000;318.072;548.626;588.905;20.184;95.794;18.295;0.001;0.000;6.673;7.189;92.835;232.936;240.124;240.123;2.489;0.027;1.715;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
14;1;1;0.000000;0.000000;1.000000;3271.909963;3272.149581;3272.163987;782770;159285;152801;144928;144928;1812;2318848;100.000;160.975;556.536;597.402;20.349;95.929;18.515;0.000;87.917;12.220;14.406;84.823;239.618;254.024;254.024;9.049;6.560;2.018;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
15;1;1;0.000000;0.000000;1.000000;3271.943639;3272.176642;3272.178216;784474;159839;153162;146044;146044;1826;2336704;100.000;1486.189;560.821;602.004;20.375;95.823;18.617;0.000;0.000;1.156;1.573;73.464;233.003;234.577;234.576;2.778;6.272;2.284;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
16;1;1;0.000000;0.000000;1.000000;3271.976401;3272.208734;3272.211499;785193;177968;156948;145822;145822;1823;2333152;100.000;843.884;559.969;601.083;22.666;88.189;18.571;0.000;0.000;0.978;2.766;35.347;232.333;235.098;235.097;1.535;1.242;2.219;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
17;1;1;0.000000;0.000000;1.000000;3272.009708;3272.241719;3272.252935;782720;169055;155716;144126;144126;1802;2306016;100.000;205.636;553.456;594.097;21.598;92.110;18.413;0.001;119.562;10.621;11.217;94.689;232.011;243.228;243.225;1.187;0.348;2.102;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
18;1;1;0.000000;0.087266;1.000000;3272.044177;3272.275414;3272.276810;781613;164411;152310;141930;141930;1775;2270880;100.000;1627.287;545.024;585.055;21.035;92.640;18.159;0.000;0.000;0.969;1.396;69.438;231.237;232.634;232.633;1.549;0.362;1.993;1;15.702;15.702;196.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
19;1;1;0.000000;0.087266;1.000000;3272.076258;3272.313769;3272.316810;780006;160691;150204;139740;139740;1747;2235840;100.000;735.788;536.614;576.014;20.601;93.474;17.915;0.000;0.000;2.255;3.041;74.168;237.511;240.551;240.549;6.571;5.022;2.182;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
20;1;1;0.000000;0.087266;1.000000;3272.109760;3272.344023;3272.348406;780302;158119;148396;138346;138346;1730;2213536;100.000;505.232;531.261;570.277;20.264;93.851;17.730;0.001;104.057;4.009;4.383;91.476;234.263;238.646;238.645;3.492;3.079;2.238;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
21;1;1;0.000000;0.087266;1.000000;3272.143378;3272.380670;3272.387796;779066;156326;147465;137844;137844;1724;2205504;100.000;309.542;529.333;568.214;20.066;94.332;17.693;0.000;0.000;1.492;7.126;20.944;237.292;244.417;244.417;6.805;3.313;2.305;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
22;1;1;0.000000;0.087266;1.000000;3272.176690;3272.408985;3272.415437;778280;156490;148318;138092;138092;1727;2209472;100.000;342.506;530.286;569.234;20.107;94.778;17.743;0.000;0.000;6.009;6.452;93.139;232.295;238.746;238.746;1.787;5.018;2.475;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
23;1;1;0.000000;0.174533;1.000000;3272.210225;3272.442022;3272.457852;778907;155833;148481;138240;138240;1728;2211840;100.000;139.741;530.854;569.825;20.007;95.282;17.748;0.000;155.492;4.982;15.831;31.473;231.797;247.628;247.626;1.490;0.297;2.339;2;33.432;33.432;170.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
24;1;1;0.000000;0.174533;1.000000;3272.243286;3272.489375;3272.490783;779289;155119;147859;138556;138556;1732;2216896;100.000;1575.805;532.068;571.129;19.905;95.320;17.780;0.000;0.000;1.029;1.408;73.064;246.089;247.497;247.496;15.511;14.020;3.069;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
25;1;1;0.000000;0.174533;1.000000;3272.276492;3272.519450;3272.524724;779739;154965;148058;138952;138952;1737;2223232;100.000;421.632;533.588;572.762;19.874;95.543;17.820;0.000;0.000;4.659;5.274;88.329;242.958;248.232;248.231;12.252;3.258;3.081;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
26;1;1;0.000000;0.174533;1.000000;3272.309536;3272.550519;3272.553448;779364;155089;148208;139454;139454;1744;2231264;100.000;761.999;535.516;574.848;19.899;95.563;17.893;0.000;0.000;2.144;2.929;73.182;240.983;243.912;243.911;9.988;2.264;3.030;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
27;1;1;0.000000;0.174533;1.000000;3272.343304;3272.586597;3272.588252;780025;155677;148890;140520;140520;1757;2248320;100.000;1360.195;539.609;579.235;19.958;95.640;18.015;0.000;224.086;1.195;1.654;72.248;243.294;244.948;244.947;12.733;2.745;3.012;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
28;1;1;0.000000;0.174533;1.000000;3272.376674;3272.619294;3272.624260;780373;156526;150118;141820;141820;1773;2269120;100.000;457.153;544.601;584.588;20.058;95.906;18.173;0.000;0.000;4.479;4.966;90.193;242.620;247.586;247.584;12.096;0.637;2.864;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
29;1;1;0.000000;0.261799;1.000000;3272.409875;3272.656773;3272.663688;781651;158233;151848;143812;143812;1798;2300992;100.000;332.754;552.251;592.801;20.243;95.965;18.398;0.000;0.000;1.474;6.916;21.314;246.897;253.813;253.812;16.241;4.145;2.944;3;10.826;50.256;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
30;1;1;0.000000;0.261799;1.000000;3272.443395;3272.685847;3272.695368;781375;158999;152468;144756;144756;1810;2316096;100.000;243.292;555.876;596.697;20.349;95.892;18.526;0.000;0.000;1.782;9.521;18.715;242.452;251.973;251.972;11.982;4.259;3.026;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
31;1;1;0.000000;0.261799;1.000000;3272.474937;3272.721849;3272.723447;784392;176776;155937;143948;143948;1800;2303168;100.000;1442.457;552.773;593.368;22.537;88.212;18.352;0.000;0.000;1.160;1.598;72.588;246.912;248.510;248.509;14.651;2.669;3.004;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
32;1;1;0.000000;0.261799;1.000000;3272.510349;3272.749046;3272.763526;782671;167802;154013;141972;141972;1775;2271552;100.000;156.886;545.185;585.216;21.440;91.783;18.139;0.000;0.000;13.624;14.480;94.087;238.696;253.177;253.176;8.514;6.137;3.199;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
33;1;1;0.000000;0.349066;1.000000;3272.542730;3272.776588;3272.778175;776999;162473;151153;139814;139814;1748;2237024;100.000;1411.017;536.898;576.321;20.910;93.033;17.994;0.000;0.000;1.142;1.587;71.947;233.858;235.445;235.444;2.723;5.791;3.361;4;0.017;14.666;203.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
34;1;1;0.000000;0.349066;1.000000;3272.575080;3272.807745;3272.815474;778650;157983;147475;137648;137648;1721;2202368;100.000;285.035;528.581;567.394;20.289;93.349;17.678;0.001;121.409;3.209;7.729;41.519;232.665;240.394;240.392;0.547;2.176;3.287;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
35;1;1;0.000000;0.349066;1.000000;3272.609246;3272.843629;3272.849080;778007;156457;146475;137154;137154;1715;2194464;100.000;402.647;526.684;565.362;20.110;93.620;17.629;0.000;0.000;5.053;5.451;92.695;234.383;239.834;239.833;3.097;2.550;3.241;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
36;1;1;0.000000;0.349066;1.000000;3272.644366;3272.877982;3272.883081;776483;155937;147008;138046;138046;1726;2208736;100.000;433.291;530.109;569.035;20.082;94.274;17.778;0.000;0.000;4.749;5.100;93.127;233.615;238.715;238.713;4.117;1.020;3.102;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
37;1;1;0.000000;0.436332;1.000000;3272.676326;3272.912349;3272.918494;781287;157460;149487;139346;139346;1742;2229536;100.000;363.025;535.101;574.388;20.154;94.936;17.835;0.001;94.492;5.596;6.145;91.065;236.024;242.169;242.165;5.151;1.034;2.973;5;15.293;50.705;159.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
38;1;1;0.000000;0.436332;1.000000;3272.708298;3272.949059;3272.957730;780329;157637;150141;141098;141098;1764;2257568;100.000;260.414;541.829;581.612;20.201;95.245;18.082;0.001;0.000;7.948;8.671;91.661;240.761;249.432;249.430;8.528;3.377;2.998;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
39;1;1;0.000000;0.436332;1.000000;3272.744416;3272.980515;3272.986130;780785;158178;150818;142238;142238;1778;2275808;100.000;405.491;546.206;586.306;20.259;95.347;18.217;0.001;93.860;4.904;5.615;87.337;236.099;241.714;241.712;6.651;1.877;2.928;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
40;1;1;0.000000;0.436332;1.000000;3272.775680;3273.012994;3273.021713;785430;159340;152098;143844;143844;1799;2301504;100.000;264.018;552.373;592.946;20.287;95.455;18.314;0.000;0.000;8.072;8.719;92.579;237.314;246.033;246.032;5.796;0.854;2.799;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
41;1;1;0.000000;0.523599;1.000000;3272.809673;3273.047678;3273.054537;789479;161458;154259;146416;146416;1831;2342656;100.000;341.643;562.250;603.545;20.451;95.541;18.546;0.000;0.000;3.322;6.859;48.435;238.005;244.863;244.862;7.147;1.351;2.708;6;19.265;52.089;164.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
42;1;1;0.000000;0.523599;1.000000;3272.843534;3273.078888;3273.087948;789348;163190;156459;148106;148106;1852;2369696;100.000;261.581;568.740;610.508;20.674;95.875;18.763;0.000;83.300;1.553;9.060;17.136;235.353;244.413;244.412;5.023;2.124;2.672;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
43;1;1;0.000000;0.523599;1.000000;3272.876153;3273.114834;3273.126927;792714;164183;157597;149298;149298;1867;2388768;100.000;197.554;573.317;615.424;20.712;95.989;18.834;0.000;0.000;11.208;12.093;92.679;238.681;250.774;250.773;7.636;2.613;2.668;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
44;1;1;0.000000;0.523599;1.000000;3272.909873;3273.141524;3273.161475;790865;165406;158427;150360;150360;1880;2405760;100.000;120.596;577.395;619.795;20.915;95.781;19.012;0.000;83.899;14.113;19.951;70.738;231.651;251.602;251.600;0.993;6.643;2.916;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
45;1;1;0.000000;0.610865;1.000000;3272.943157;3273.180712;3273.189916;787976;166126;159437;151606;151606;1896;2425696;100.000;263.597;582.180;624.941;21.083;95.974;19.240;0.000;0.000;3.781;9.204;41.082;237.555;246.759;246.757;6.847;5.855;3.100;7;6.275;34.716;159.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
46;1;1;0.000000;0.610865;1.000000;3272.977218;3273.208854;3273.223974;789717;188890;165163;151650;151650;1896;2426400;100.000;160.487;582.348;625.110;23.919;87.439;19.203;0.000;0.000;13.514;15.121;89.376;231.635;246.756;246.754;1.655;5.192;3.231;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
47;1;1;0.000000;0.610865;1.000000;3273.009511;3273.245256;3273.249649;784950;179115;163191;150558;150558;1882;2408928;100.000;548.536;578.155;620.601;22.819;91.110;19.181;0.000;66.030;3.900;4.393;88.771;235.745;240.138;240.136;4.724;3.069;3.221;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
48;1;1;0.000000;0.610865;1.000000;3273.042406;3273.276567;3273.278076;781130;174491;161518;148538;148538;1857;2376608;100.000;1575.396;570.398;612.280;22.338;92.565;19.016;0.000;0.000;1.075;1.510;71.222;234.161;235.671;235.669;2.702;2.022;3.146;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
49;1;1;0.000000;0.610865;1.000000;3273.076588;3273.312286;3273.320538;780468;169683;158314;147276;147276;1841;2356416;100.000;285.647;565.552;607.073;21.741;93.300;18.870;0.001;77.458;7.796;8.252;94.470;235.698;243.951;243.948;5.088;2.386;3.098;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
50;1;1;0.000000;0.698132;1.000000;3273.109584;3273.343348;3273.353282;783376;166714;156688;146748;146748;1835;2347968;100.000;236.382;563.525;604.910;21.281;93.986;18.733;0.001;0.000;9.338;9.935;93.993;233.763;243.698;243.697;2.816;2.272;3.047;8;22.963;22.963;143.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
51;1;1;0.000000;0.698132;1.000000;3273.143191;3273.379444;3273.386092;787237;163927;154647;145970;145970;1825;2335520;100.000;351.405;560.537;601.697;20.823;94.339;18.542;0.000;80.021;5.953;6.648;89.544;236.252;242.901;242.899;5.579;2.763;3.029;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
52;1;1;0.000000;0.698132;1.000000;3273.176101;3273.410233;3273.423972;787734;163921;154970;147302;147302;1842;2356832;100.000;171.558;565.652;607.195;20.809;94.539;18.699;0.000;0.000;13.069;13.739;95.126;234.132;247.871;247.870;3.035;2.544;2.999;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
53;1;1;0.000000;0.698132;1.000000;3273.209982;3273.443422;3273.449541;787059;163880;155377;148046;148046;1851;2368736;100.000;387.230;568.509;610.255;20.822;94.811;18.810;0.000;105.507;5.524;6.119;90.283;233.440;239.559;239.557;2.891;0.144;2.820;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
54;1;1;0.000000;0.698132;1.000000;3273.242816;3273.491720;3273.493620;786051;163752;156015;148712;148712;1859;2379392;100.000;1253.447;571.067;612.993;20.832;95.275;18.919;0.000;0.000;1.364;1.900;71.787;248.904;250.804;250.802;17.855;14.964;3.579;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
55;1;1;0.000000;0.698132;1.000000;3273.276789;3273.509667;3273.521732;796213;163350;156198;148706;148706;1859;2379296;100.000;197.252;571.044;612.970;20.516;95.622;18.677;0.000;0.000;2.087;12.065;17.298;232.878;244.943;244.940;2.469;15.387;4.317;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
56;1;1;0.000000;0.785398;1.000000;3273.309928;3273.541583;3273.551185;790191;162711;155789;148654;148654;1859;2378464;100.000;247.787;570.844;612.770;20.591;95.746;18.812;0.001;71.044;9.140;9.602;95.194;231.655;241.257;241.254;1.052;1.417;4.136;9;14.096;43.549;134.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
57;1;1;0.000000;0.785398;1.000000;3273.343141;3273.576914;3273.581958;798808;162756;155654;148762;148762;1860;2380192;100.000;472.050;571.259;613.208;20.375;95.636;18.623;0.001;0.000;4.500;5.044;89.214;233.773;238.817;238.815;3.049;1.997;4.002;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
58;1;1;0.000000;0.785398;1.000000;3273.376129;3273.614012;3273.622178;797924;163186;156181;149280;149280;1866;2388480;100.000;292.572;573.248;615.332;20.451;95.707;18.709;0.001;83.339;7.547;8.166;92.429;237.883;246.049;246.047;6.814;3.765;3.987;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
59;1;1;0.000000;0.785398;1.000000;3273.410247;3273.649464;3273.660296;794477;163385;156786;149798;149798;1873;2396768;100.000;221.315;575.237;617.479;20.565;95.961;18.855;0.000;0.000;10.113;10.832;93.364;239.217;250.049;250.047;8.932;2.118;3.871;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
60;1;1;0.000000;0.872665;1.000000;3273.442578;3273.676056;3273.691745;789053;164074;157604;150698;150698;1884;2411168;100.000;153.713;578.693;621.183;20.794;96.057;19.099;0.001;103.988;14.984;15.689;95.509;233.478;249.167;249.165;2.191;6.741;4.050;10;23.016;54.465;158.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
61;1;1;0.000000;0.872665;1.000000;3273.476948;3273.712236;3273.721490;783874;186216;162709;149328;149328;1867;2389248;100.000;258.270;573.432;615.539;23.756;87.376;19.050;0.001;0.000;8.573;9.254;92.640;235.287;244.542;244.539;5.038;2.846;3.975;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
62;1;1;0.000000;0.872665;1.000000;3273.509565;3273.745300;3273.749911;782785;175849;160618;146986;146986;1838;2351776;100.000;510.405;564.439;605.892;22.465;91.339;18.777;0.001;0.000;4.217;4.610;91.476;235.735;240.345;240.343;4.769;0.269;3.743;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
63;1;1;0.000000;0.872665;1.000000;3273.543356;3273.776379;3273.781788;782791;170415;157395;145010;145010;1813;2320160;100.000;429.135;556.851;597.740;21.770;92.360;18.525;0.001;87.477;4.976;5.409;91.996;233.023;238.432;238.429;2.514;2.255;3.650;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
64;1;1;0.000000;0.959931;1.000000;3273.576329;3273.823315;3273.824618;782127;165403;154137;143356;143356;1792;2293696;100.000;1762.637;550.500;590.915;21.148;93.189;18.329;0.000;0.000;0.960;1.302;73.718;246.986;248.289;248.288;16.117;13.603;4.272;11;28.833;28.833;148.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
65;1;1;0.000000;0.959931;1.000000;3273.610244;3273.845535;3273.850195;785507;163350;153038;142428;142428;1781;2278848;100.000;489.250;546.936;587.103;20.795;93.687;18.132;0.001;97.071;1.195;4.660;25.654;235.291;239.951;239.949;5.004;11.114;4.700;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
66;1;1;0.000000;0.959931;1.000000;3273.642797;3273.882622;3273.887621;789017;161211;152089;142296;142296;1779;2276736;100.000;455.584;546.429;586.551;20.432;94.342;18.035;0.001;0.000;4.467;4.999;89.349;239.825;244.824;244.823;8.757;3.754;4.641;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
67;1;1;0.000000;0.959931;1.000000;3273.676054;3273.918730;3273.923602;789641;160561;151838;142550;142550;1782;2280800;100.000;468.207;547.404;587.594;20.333;94.567;18.053;0.000;109.770;4.438;4.872;91.091;242.676;247.548;247.547;11.532;2.774;4.524;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
68;1;1;0.000000;0.959931;1.000000;3273.710428;3273.952724;3273.964552;784718;160059;151771;142638;142638;1783;2282208;100.000;192.976;547.742;587.954;20.397;94.822;18.177;0.000;0.000;8.312;11.828;70.277;242.296;254.124;254.123;12.192;0.661;4.283;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
69;1;1;0.000000;1.047198;1.000000;3273.742586;3273.991880;3274.001934;778159;159671;152028;142942;142942;1787;2287072;100.000;227.507;548.910;589.212;20.519;95.213;18.369;0.000;0.000;9.515;10.054;94.639;249.293;259.347;259.346;18.015;5.823;4.379;12;25.772;63.155;197.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
70;1;1;0.000000;1.047198;1.000000;3273.776667;3274.020958;3274.023448;776327;159931;152565;143886;143886;1799;2302176;100.000;925.245;552.535;593.108;20.601;95.394;18.534;0.000;113.963;1.820;2.490;73.098;244.290;246.781;246.779;13.760;4.255;4.371;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
71;1;1;0.000000;1.047198;1.000000;3273.808235;3274.059159;3274.064005;786883;161077;153937;145096;145096;1814;2321536;100.000;479.184;557.181;598.092;20.470;95.567;18.439;0.001;0.000;4.335;4.846;89.455;250.924;255.770;255.769;18.627;4.868;4.402;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
72;1;1;0.000000;1.047198;1.000000;3273.844509;3274.084131;3274.091986;787146;162200;155263;146492;146492;1832;2343872;100.000;298.429;562.542;603.859;20.606;95.723;18.611;0.000;0.000;6.577;7.855;83.736;239.622;247.477;247.476;10.266;8.361;4.650;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
73;1;1;0.000000;1.134464;1.000000;3273.875363;3274.111114;3274.124433;781047;163966;156939;148748;148748;1860;2379968;100.000;178.725;571.205;613.154;20.993;95.714;19.045;0.000;92.334;12.742;13.318;95.671;235.752;249.070;249.068;3.916;6.350;4.756;13;1.492;33.938;124.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
74;1;1;0.000000;1.134464;1.000000;3273.908210;3274.146995;3274.156176;782459;165031;158054;150270;150270;1879;2404320;100.000;261.945;577.049;619.427;21.091;95.772;19.205;0.001;0.000;4.227;9.181;46.037;238.785;247.966;247.964;6.464;2.547;4.618;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
75;1;1;0.000000;1.134464;1.000000;3273.942706;3274.187016;3274.198073;781579;165278;158731;150762;150762;1885;2412192;100.000;218.205;578.939;621.452;21.147;96.039;19.289;0.001;0.000;10.368;11.057;93.769;244.311;255.367;255.366;13.152;6.688;4.747;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
76;1;1;0.000000;1.134464;1.000000;3273.977153;3274.216545;3274.223851;784181;189415;164593;151052;151052;1889;2416832;100.000;330.834;580.052;622.656;24.155;86.895;19.262;0.001;83.825;6.583;7.306;90.099;239.392;246.698;246.697;9.347;3.805;4.688;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
77;1;1;0.000000;1.134464;1.000000;3274.009427;3274.256769;3274.263019;782861;180207;164531;150492;150492;1882;2407872;100.000;385.317;577.902;620.347;23.019;91.301;19.223;0.000;0.000;5.632;6.250;90.124;247.342;253.591;253.591;16.238;6.891;4.826;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
