frame_id;selected;tx_complete;current_skip;last_control_frame;temporal_control_ms;camera_send_timestamp;tx_start_timestamp;inter_departure_ms;tx_points;tx_packets;payload_bytes;reference_size_bytes;internal_throughput_mbs;reference_throughput_mbs;logical_bitrate_mbps;network_bitrate_mbps;reference_bitrate_mbps;disk_io_ms;serialization_ms;tx_duration_ms;active_tx_ms;active_process_ms;total_residency_ms;node_efficiency_pct;reference_efficiency_pct;tx_zero_accepts;tx_partial_accepts;tx_resubmit_calls;tx_resubmitted_packets;mbuf_starvation
281;1;1;1;0;0.000;2441.135513;2441.139117;31.505;815307;20383;13044912;13044912;709.837;709.837;3130.788;3531.916;3130.788;3.801;3.604;18.377;7.146;25.782;25.783;99.998;86.021;10107;0;10107;323408;0
282;1;1;1;0;0.000;2441.167662;2441.170049;30.931;816329;20409;13061264;13061264;729.773;729.773;3134.713;3536.352;3134.713;2.617;2.386;17.898;7.035;22.901;22.902;99.999;89.580;11671;0;11671;373381;0
283;1;1;1;0;0.000;2441.202299;2441.204756;34.707;813249;20332;13011984;13011984;720.355;720.355;3122.886;3523.010;3122.886;3.920;2.456;18.063;6.926;24.440;24.440;99.999;89.948;10882;0;10882;347724;0
284;1;1;1;0;0.000;2441.235780;2441.238497;33.741;809333;20234;12949328;12949328;838.615;838.615;3107.848;3506.044;3107.848;4.067;2.717;15.441;6.184;22.226;22.226;99.997;87.772;7692;0;7692;245484;0
285;1;1;1;0;0.000;2441.267161;2441.270429;31.932;815482;20388;13047712;13047712;1042.307;1042.307;3131.460;3532.687;3131.460;2.115;3.268;12.518;5.324;17.900;17.901;99.998;81.744;6747;0;6747;215260;0
286;1;1;1;0;0.000;2441.301842;2441.304452;34.024;814633;20366;13034128;13034128;950.664;950.664;3128.200;3528.994;3128.200;3.464;2.610;13.711;5.572;19.784;19.784;99.999;86.807;5404;0;5404;172496;0
287;1;1;1;0;0.000;2441.335414;2441.338097;33.644;814941;20374;13039056;13039056;1035.233;1035.233;3129.383;3530.334;3129.383;3.702;2.682;12.595;5.385;18.980;18.980;99.999;85.867;5241;0;5241;167512;0
288;1;1;1;0;0.000;2441.370281;2441.373343;35.246;818847;20472;13101552;13101552;1077.629;1077.629;3144.382;3547.261;3144.382;5.235;3.062;12.158;5.253;20.454;20.455;99.999;85.029;6306;0;6306;201648;0
289;1;1;1;0;0.000;2441.404063;2441.407159;33.816;824052;20602;13184832;13184832;993.103;993.103;3164.369;3569.807;3164.369;5.682;3.096;13.276;5.728;22.054;22.055;99.998;85.958;6072;0;6072;194190;0
290;1;1;1;0;0.000;2441.437093;2441.440170;33.010;835458;20887;13367328;13367328;980.359;980.359;3208.168;3619.215;3208.168;5.380;3.076;13.635;5.743;22.092;22.092;99.998;86.073;5973;0;5973;190938;0
291;1;1;1;0;0.000;2441.469589;2441.474379;34.209;819605;20491;13113680;13113680;983.022;983.022;3147.293;3550.546;3147.293;4.544;4.789;13.340;5.308;22.673;22.674;99.995;78.874;5091;0;5091;162408;0
292;1;1;1;0;0.000;2441.502481;2441.508916;34.537;827799;20695;13244784;13244784;886.124;886.124;3178.758;3586.026;3178.758;4.102;6.434;14.947;6.093;25.483;25.484;99.996;74.748;3968;0;3968;126778;0
293;1;1;1;0;0.000;2441.536307;2441.541194;32.278;830771;20770;13292336;13292336;909.340;909.340;3190.170;3598.914;3190.170;4.595;4.885;14.618;6.084;24.098;24.100;99.992;79.720;4532;0;4532;144004;0
294;1;1;1;0;0.000;2441.568507;2441.572411;31.217;835004;20876;13360064;13360064;677.988;677.988;3206.425;3617.255;3206.425;3.460;3.905;19.706;7.534;27.071;27.071;99.999;85.576;11192;0;11192;357664;0
295;1;1;1;0;0.000;2441.601672;2441.604068;31.657;814967;20375;13039472;13039472;615.209;615.209;3129.483;3530.453;3129.483;3.293;2.396;21.195;8.060;26.885;26.885;100.000;91.086;10529;0;10529;336658;0
296;1;1;1;0;0.000;2441.635948;2441.638491;34.422;818656;20467;13098496;13098496;703.282;703.282;3143.649;3546.430;3143.649;4.235;2.542;18.625;6.937;25.402;25.402;99.998;89.991;11065;0;11065;353781;0
297;1;1;1;0;0.000;2441.668567;2441.671386;32.896;819807;20496;13116912;13116912;885.880;885.880;3148.068;3551.420;3148.068;3.522;2.818;14.807;6.248;21.147;21.148;99.997;86.670;6381;0;6381;203744;0
298;1;1;1;0;0.000;2441.702485;2441.705159;33.773;814766;20370;13036256;13036256;1062.480;1062.480;3128.711;3529.583;3128.711;4.106;2.674;12.270;5.286;19.049;19.049;99.999;85.963;4810;0;4810;153668;0
299;1;1;1;0;0.000;2441.735861;2441.738573;33.414;809259;20232;12948144;12948144;1037.057;1037.057;3107.564;3505.720;3107.564;4.149;2.712;12.486;5.556;19.346;19.346;99.999;85.981;7134;0;7134;227736;0
300;1;1;1;0;0.000;2441.768600;2441.771237;32.664;812212;20306;12995392;12995392;971.581;971.581;3118.904;3518.516;3118.904;3.554;2.637;13.376;5.621;19.566;19.567;99.998;86.521;5847;0;5847;186838;0
